DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
03-31-21,811281,1870,673677,1197,137604,673,776280,6456844,7233124,22841,11,11915,594,9176,1265,790190,29,20495,11927,11
03-30-21,809411,1193,672480,879,136931,314,774893,6435390,7210283,14242,10,11904,-101,8582,1284,788925,34,20466,11916,9
03-29-21,808218,1192,671601,615,136617,577,773870,6422171,7196041,8855,29,11894,-287,8683,1450,787641,25,20432,11907,6
03-28-21,807026,815,670986,566,136040,249,773129,6414057,7187186,10826,13,11865,-46,8970,848,786191,23,20407,11901,8
03-27-21,806211,814,670420,744,135791,70,772480,6403880,7176360,13029,11,11852,3,9016,800,785343,22,20384,11893,9
03-26-21,805397,998,669676,800,135721,198,771574,6391757,7163331,11726,25,11841,-240,9013,1213,784543,14,20362,11884,15
03-25-21,804399,1146,668876,871,135523,275,770722,6380883,7151605,16338,20,11816,-107,9253,1233,783330,35,20348,11869,6
03-24-21,803253,1610,668005,1279,135248,331,769741,6365526,7135267,21274,4,11796,381,9360,1225,782097,28,20313,11863,6
03-23-21,801643,1173,666726,723,134917,450,768378,6345615,7113993,14489,45,11792,-130,8979,1258,780872,33,20285,11857,12
03-22-21,800470,1267,666003,808,134467,459,767565,6331939,7099504,9718,34,11747,-54,9109,1287,779614,35,20252,11845,13
03-21-21,799203,757,665195,562,134008,195,766635,6323151,7089786,8881,8,11713,-9,9163,758,778327,7,20217,11832,13
03-20-21,798446,755,664633,518,133813,237,766014,6314891,7080905,9696,4,11705,-24,9172,775,777569,17,20210,11819,7
03-19-21,797691,1943,664115,1287,133576,656,765457,6305752,7071209,22137,28,11701,758,9196,1157,776794,32,20193,11812,11
03-18-21,795748,1415,662828,966,132920,449,764041,6285031,7049072,18715,23,11673,277,8438,1115,775637,42,20161,11801,14
03-17-21,794333,1073,661862,826,132471,247,762921,6267436,7030357,15441,8,11650,-81,8161,1146,774522,24,20119,11787,19
03-16-21,793260,1939,661036,1248,132224,691,762021,6252895,7014916,19037,12,11642,727,8242,1200,773376,50,20095,11768,9
03-15-21,791321,903,659788,498,131533,405,760576,6235303,6995879,5278,11,11630,-247,7515,1139,772176,24,20045,11759,8
03-14-21,790418,663,659290,461,131128,202,760028,6230573,6990601,8041,0,11619,-91,7762,754,771037,17,20021,11751,15
03-13-21,789755,1486,658829,802,130926,684,759472,6223088,6982560,16650,-12,11619,604,7853,894,770283,22,20004,11736,12
03-12-21,788269,1114,658027,841,130242,273,758536,6207374,6965910,13855,16,11631,-17,7249,1115,769389,13,19982,11724,19
03-11-21,787155,1368,657186,923,129969,445,757533,6194522,6952055,19248,17,11615,171,7266,1180,768274,15,19969,11705,12
03-10-21,785787,1602,656263,1136,129524,466,756504,6176303,6932807,23679,18,11598,303,7095,1281,767094,30,19954,11693,25
03-09-21,784185,1350,655127,806,129058,544,755227,6153901,6909128,17107,32,11580,-37,6792,1355,765813,24,19924,11668,21
03-08-21,782835,1089,654321,677,128514,412,754277,6137744,6892021,7646,9,11548,-554,6829,1634,764458,15,19900,11647,26
03-07-21,781746,753,653644,473,128102,280,753503,6130872,6884375,7138,4,11539,-200,7383,949,762824,9,19885,11621,23
03-06-21,780993,1237,653171,843,127822,394,752927,6124310,6877237,18288,9,11535,173,7583,1055,761875,20,19876,11598,20
03-05-21,779756,1227,652328,780,127428,447,751900,6107049,6858949,14118,33,11526,-68,7410,1262,760820,14,19856,11578,19
03-04-21,778529,1609,651548,1066,126981,543,750984,6093847,6844831,25299,42,11493,570,7478,997,759558,27,19842,11559,18
03-03-21,776920,1309,650482,883,126438,426,749692,6069840,6819532,18081,23,11451,19,6908,1267,758561,22,19815,11541,23
03-02-21,775611,1552,649599,983,126012,569,748659,6052792,6801451,16000,15,11428,529,6889,1008,757294,32,19793,11518,11
03-01-21,774059,569,648616,359,125443,210,747486,6037965,6785451,3825,10,11413,-432,6360,991,756286,16,19761,11507,14
02-28-21,773490,841,648257,582,125233,259,747088,6034538,6781626,10209,18,11403,-69,6792,892,755295,11,19745,11493,13
02-27-21,772649,1438,647675,855,124974,583,746407,6025010,6771417,18087,16,11385,375,6861,1047,754403,23,19734,11480,16
02-26-21,771211,1131,646820,794,124391,337,745368,6007962,6753330,11961,56,11369,-560,6486,1635,753356,16,19711,11464,11
02-25-21,770080,1682,646026,1175,124054,507,744442,5996927,6741369,22429,55,11313,-97,7046,1724,751721,37,19695,11453,23
02-24-21,768398,1923,644851,1476,123547,447,743085,5975855,6718940,24678,68,11258,-40,7143,1895,749997,39,19658,11430,19
02-23-21,766475,1846,643375,1127,123100,719,741354,5952908,6694262,16868,45,11190,-375,7183,2176,748102,44,19619,11411,21
02-22-21,764629,1057,642248,601,122381,456,740112,5937282,6677394,6162,20,11145,-1276,7558,2313,745926,37,19575,11390,23
02-21-21,763572,872,641647,583,121925,289,739410,5931822,6671232,6860,18,11125,-273,8834,1127,743613,15,19538,11367,30
02-20-21,762700,1366,641064,836,121636,530,738708,5925664,6664372,12464,51,11107,-58,9107,1373,742486,31,19523,11337,20
02-19-21,761334,998,640228,643,121106,355,737794,5914114,6651908,6668,7,11056,-925,9165,1916,741113,37,19492,11317,29
02-18-21,760336,1486,639585,952,120751,534,737059,5908181,6645240,12981,72,11049,-646,10090,2060,739197,42,19455,11288,30
02-17-21,758850,932,638633,596,120217,336,735979,5896280,6632259,6597,31,10977,-1298,10736,2199,737137,16,19413,11258,38
02-16-21,757918,1232,638037,784,119881,448,735293,5890369,6625662,9891,17,10946,-1244,12034,2459,734938,30,19397,11220,31
02-15-21,756686,780,637253,454,119433,326,734403,5881368,6615771,6227,4,10929,-2025,13278,2801,732479,12,19367,11189,26
02-14-21,755906,1255,636799,899,119107,356,733876,5875668,6609544,13046,31,10925,-355,15303,1579,729678,23,19355,11163,31
02-13-21,754651,1678,635900,1121,118751,557,732827,5863671,6596498,19167,9,10894,14,15658,1655,728099,30,19332,11132,33
02-12-21,752973,1928,634779,1382,118194,546,731492,5845839,6577331,22324,81,10885,-394,15644,2241,726444,21,19302,11099,27
02-11-21,751045,2421,633397,1739,117648,682,729866,5825141,6555007,25278,81,10804,-274,16038,2614,724203,35,19281,11072,34
02-10-21,748624,2141,631658,1518,116966,623,727873,5801856,6529729,24637,100,10723,-578,16312,2619,721589,39,19246,11038,37
02-09-21,746483,2701,630140,1781,116343,920,726098,5778994,6505092,21681,65,10623,-585,16890,3221,718970,57,19207,11001,40
02-08-21,743782,1251,628359,787,115423,464,723962,5759449,6483411,6683,97,10558,-2325,17475,3479,715749,30,19150,10961,36
02-07-21,742531,1354,627572,940,114959,414,723046,5753682,6476728,12772,6,10461,-435,19800,1783,712270,27,19120,10925,26
02-06-21,741177,3663,626632,2593,114545,1070,722004,5741952,6463956,39411,58,10455,1597,20235,2008,710487,44,19093,10899,58
02-05-21,737514,2184,624039,1569,113475,615,718765,5705780,6424545,22740,203,10397,-768,18638,2749,708479,53,19049,10841,50
02-04-21,735330,2897,622470,2081,112860,816,716804,5685001,6401805,32437,169,10194,-547,19406,3275,705730,69,18996,10791,49
02-03-21,732433,3352,620389,2254,112044,1098,714451,5654917,6369368,27517,133,10025,33,19953,3186,702455,87,18927,10742,40
02-02-21,729081,1315,618135,837,110946,478,711879,5629972,6341851,6562,147,9892,-2880,19920,4048,699269,25,18840,10702,43
02-01-21,727766,1692,617298,1052,110468,640,710974,5624315,6335289,8145,103,9745,-1895,22800,3484,695221,50,18815,10659,51
01-31-21,726074,2176,616246,1382,109828,794,709823,5617321,6327144,17538,76,9642,-2,24695,2102,691737,48,18765,10608,48
01-30-21,723898,3524,614864,2946,109034,578,708095,5601511,6309606,38108,113,9566,804,24697,2607,689635,50,18717,10560,50
01-29-21,720374,1766,611918,1238,108456,528,704568,5566930,6271498,13890,44,9453,-1902,23893,3624,687028,36,18667,10510,55
01-28-21,718608,3963,610680,2019,107928,1944,703070,5554538,6257608,20462,101,9409,-356,25795,4218,683404,82,18631,10455,70
01-27-21,714645,2728,608661,2066,105984,662,700802,5536344,6237146,20356,154,9308,-1246,26151,3820,679186,59,18549,10385,62
01-26-21,711917,3140,606595,2322,105322,818,698513,5518277,6216790,22541,192,9154,-1950,27397,4898,675366,72,18490,10323,82
01-25-21,708777,1822,604273,1221,104504,601,695920,5498329,6194249,11641,111,8962,-3555,29347,5266,670468,52,18418,10241,76
01-24-21,706955,1599,603052,1308,103903,291,694542,5488066,6182608,13244,40,8851,-1658,32902,3217,665202,40,18366,10165,82
01-23-21,705356,4488,601744,3170,103612,1318,693020,5476344,6169364,38168,42,8811,1105,34560,3341,661985,88,18326,10083,73
01-22-21,700868,2638,598574,1967,102294,671,688970,5442226,6131196,21626,93,8769,-2521,33455,5066,658644,52,18238,10010,74
01-21-21,698230,4713,596607,3509,101623,1204,686687,5422883,6109570,31116,128,8676,-1949,35976,6534,653578,82,18186,9936,107
01-20-21,693517,3115,593098,2096,100419,1019,682735,5395719,6078454,19977,86,8548,-2775,37925,5804,647044,57,18104,9829,86
01-19-21,690402,4774,591002,2772,99400,2002,680287,5378190,6058477,22859,40,8462,-3159,40700,7893,641240,111,18047,9743,99
01-18-21,685628,1617,588230,1068,97398,549,676962,5358656,6035618,7863,39,8422,-7215,43859,8793,633347,42,17936,9644,80
01-17-21,684011,2569,587162,1875,96849,694,675871,5351884,6027755,15257,36,8383,-1883,51074,4416,624554,52,17894,9564,90
01-16-21,681442,6935,585287,5347,96155,1588,673803,5338695,6012498,46123,44,8347,1314,52957,5577,620138,122,17842,9474,89
01-15-21,674507,2761,579940,1813,94567,948,667281,5299094,5966375,14582,79,8303,-665,51643,3347,614561,58,17720,9385,90
01-14-21,671746,6158,578127,4797,93619,1361,665304,5286489,5951793,37431,84,8224,-281,52308,6355,611214,98,17662,9295,106
01-13-21,665588,4120,573330,2877,92258,1243,659746,5254616,5914362,20740,137,8140,-4022,52589,8005,604859,65,17564,9189,77
01-12-21,661468,4749,570453,3009,91015,1740,656736,5236886,5893622,20607,146,8003,-5994,56611,10597,596854,75,17499,9112,98
01-11-21,656719,3787,567444,2679,89275,1108,653481,5219534,5873015,14873,80,7857,-6338,62605,10045,586257,77,17424,9014,102
01-10-21,652932,5382,564765,3698,88167,1684,650548,5207594,5858142,29949,81,7777,1031,68943,4270,576212,84,17347,8912,107
01-09-21,647550,7223,561067,5752,86483,1471,645933,5182260,5828193,39413,86,7696,2006,67912,5131,571942,88,17263,8805,89
01-08-21,640327,6054,555315,4577,85012,1477,639226,5149554,5788780,33878,126,7610,4241,65906,1687,566811,96,17175,8716,118
01-07-21,634273,7345,550738,6305,83535,1040,633247,5121655,5754902,33694,111,7484,3156,61665,4078,565124,99,17079,8598,91
01-06-21,626928,7363,544433,5162,82495,2201,626878,5094330,5721208,28876,114,7373,442,58509,6807,561046,129,16980,8507,115
01-05-21,619565,8410,539271,5142,80294,3268,621346,5070986,5692332,25831,99,7259,-772,58067,9083,554239,129,16851,8392,115
01-04-21,611155,4054,534129,3003,77026,1051,616019,5050482,5666501,10897,143,7160,-4616,58839,8527,545156,67,16722,8277,107
01-03-21,607101,3515,531126,2375,75975,1140,613041,5042563,5655604,12412,55,7017,-260,63455,3720,536629,56,16655,8170,103
01-02-21,603586,7202,528751,5733,74835,1469,610592,5032600,5643192,30051,15,6962,3111,63715,4076,532909,99,16599,8067,86
01-01-21,596384,6683,523018,5229,73366,1454,604016,5009125,5613141,28068,48,6947,-400,60604,7035,528833,76,16500,7981,98
12-31-20,589701,9175,517789,7235,71912,1940,598409,4986664,5585073,35514,97,6899,1919,61004,7159,521798,74,16424,7883,99
12-30-20,580526,6703,510554,4532,69972,2171,590324,4959235,5549559,22252,100,6802,-737,59085,7340,514639,81,16350,7784,99
12-29-20,573823,8082,506022,4952,67801,3130,585380,4941927,5527307,23337,122,6702,28,59822,7932,507299,115,16269,7685,98
12-28-20,565741,3549,501070,2632,64671,917,580055,4923915,5503970,10183,76,6580,-6631,59794,10104,499367,78,16154,7587,89
12-27-20,562192,3379,498438,2294,63754,1085,577203,4916584,5493787,13197,69,6504,-456,66425,3766,489263,76,16076,7498,87
12-26-20,558813,4890,496144,3547,62669,1343,574417,4906173,5480590,21744,7,6435,825,66881,4058,485497,86,16000,7411,92
12-25-20,553923,6630,492597,5438,61326,1192,570535,4888311,5458846,33416,5,6428,-606,66056,7231,481439,54,15914,7319,81
12-24-20,547293,6646,487159,5030,60134,1616,564504,4860926,5425430,32448,51,6423,-570,66662,7165,474208,46,15860,7238,106
12-23-20,540647,6097,482129,3970,58518,2127,558777,4834205,5392982,26396,111,6372,-1371,67232,7357,467043,84,15814,7132,97
12-22-20,534550,6914,478159,4717,56391,2197,554200,4812386,5366586,29090,133,6261,-857,68603,7638,459686,125,15730,7035,109
12-21-20,527636,5825,473442,4381,54194,1444,548917,4788579,5337496,26619,65,6128,-3978,69460,9738,452048,83,15605,6926,104
12-20-20,521811,9999,469061,8346,52750,1653,544022,4766855,5310877,61064,54,6063,6415,73438,3530,442310,106,15522,6822,101
12-19-20,511812,7120,460715,6074,51097,1046,534457,4715356,5249813,41320,57,6009,3211,67023,3852,438780,71,15416,6721,93
12-18-20,504692,8318,454641,7029,50051,1289,527055,4681438,5208493,40591,115,5952,1885,63812,6318,434928,93,15345,6628,96
12-17-20,496374,10223,447612,8115,48762,2108,519611,4648291,5167902,44541,177,5837,3178,61927,6868,428610,115,15252,6532,92
12-16-20,486151,9377,439497,6519,46654,2858,510944,4612417,5123361,35802,53,5660,2291,58749,7033,421742,145,15137,6440,85
12-15-20,476774,11904,432978,10385,43796,1519,503826,4583733,5087559,65214,74,5607,4649,56458,7181,414709,158,14992,6355,66
12-14-20,464870,7985,422593,6910,42277,1075,492118,4530227,5022345,42299,79,5533,-2530,51809,10436,407528,112,14834,6289,76
12-13-20,456885,11295,415683,9908,41202,1387,484349,4495697,4980046,68970,62,5454,7813,54339,3420,397092,125,14722,6213,85
12-12-20,445590,8985,405775,7346,39815,1639,473274,4437802,4911076,47610,73,5392,5082,46526,3830,393672,136,14597,6128,80
12-11-20,436605,6081,398429,5144,38176,937,464978,4398488,4863466,32160,87,5319,1740,41444,4254,389842,116,14461,6048,68
12-10-20,430524,8935,393285,7807,37239,1128,459361,4371945,4831306,52301,69,5232,7598,39704,1268,385588,122,14345,5980,75
12-09-20,421589,5825,385478,5138,36111,687,450562,4328443,4779005,27607,62,5163,154,32106,5609,384320,100,14223,5905,62
12-08-20,415764,8105,380340,7025,35424,1080,444927,4306471,4751398,45064,100,5101,2331,31952,5674,378711,105,14123,5843,79
12-07-20,407659,7163,373315,6156,34344,1007,437217,4269117,4706334,35777,66,5001,-729,29621,7826,373037,87,14018,5764,72
12-06-20,400496,4061,367159,3420,33337,641,430543,4240014,4670557,19691,38,4935,1162,30350,2861,365211,46,13931,5692,86
12-05-20,396435,3073,363739,2522,32696,551,426799,4224067,4650866,15628,29,4897,9,29188,3035,362350,51,13885,5606,78
12-04-20,393362,5393,361217,4316,32145,1077,424119,4211119,4635238,27003,95,4868,-328,29179,5626,359315,94,13834,5528,83
12-03-20,387969,4821,356901,4010,31068,811,419267,4188968,4608235,25640,93,4773,577,29507,4151,353689,81,13740,5445,72
12-02-20,383148,2515,352891,2121,30257,394,414790,4167805,4582595,11857,50,4680,-2568,28930,5033,349538,61,13659,5373,67
12-01-20,380633,6708,350770,5709,29863,999,412632,4158106,4570738,36184,36,4630,1055,31498,5617,344505,110,13598,5306,68
11-30-20,373925,6009,345061,5434,28864,575,406481,4128073,4534554,40765,48,4594,-1181,30443,7142,338888,89,13488,5238,80
11-29-20,367916,5543,339627,5113,28289,430,400480,4093309,4493789,37942,13,4546,2509,31624,3021,331746,72,13399,5158,58
11-28-20,362373,4732,334514,4104,27859,628,394752,4061095,4455847,31938,15,4533,1636,29115,3081,328725,75,13327,5100,62
11-27-20,357641,5441,330410,4849,27231,592,390155,4033754,4423909,32649,7,4518,419,27479,5015,325644,81,13252,5038,80
11-26-20,352200,5303,325561,4941,26639,362,384593,4006667,4391260,52394,53,4511,-438,27060,5688,320629,60,13171,4958,47
11-25-20,346897,2184,320620,1583,26277,601,378706,3960160,4338866,12063,92,4458,-2388,27498,4480,314941,91,13111,4911,64
11-24-20,344713,2060,319037,1522,25676,538,377258,3949545,4326803,10738,73,4366,-3444,29886,5431,310461,91,13020,4847,66
11-23-20,342653,2215,317515,1854,25138,361,375750,3940315,4316065,11119,35,4293,-4681,33330,6861,305030,70,12929,4781,69
11-22-20,340438,5570,315661,5065,24777,505,373878,3931068,4304946,43866,55,4258,2916,38011,2599,298169,111,12859,4712,59
11-21-20,334868,3429,310596,2908,24272,521,368178,3892902,4261080,25934,9,4203,802,35095,2618,295570,81,12748,4653,74
11-20-20,331439,4053,307688,3537,23751,516,365016,3870130,4235146,24344,74,4194,-38,34293,4017,292952,66,12667,4579,67
11-19-20,327386,3004,304151,2287,23235,717,361182,3849620,4210802,16864,80,4120,-1359,34331,4283,288935,81,12601,4512,57
11-18-20,324382,4045,301864,3055,22518,990,358747,3835191,4193938,24019,53,4040,-93,35690,4085,284652,96,12520,4455,43
11-17-20,320337,3507,298809,3183,21528,324,355293,3814626,4169919,21243,72,3987,-128,35783,3563,280567,66,12424,4412,68
11-16-20,316830,4656,295626,4245,21204,411,351729,3796947,4148676,35165,30,3915,-75,35911,4701,277004,78,12358,4344,51
11-15-20,312174,6473,291381,5859,20793,614,347073,3766438,4113511,55525,16,3885,4526,35986,1931,272303,111,12280,4293,48
11-14-20,305701,4900,285522,4462,20179,438,340453,3717533,4057986,38285,25,3869,3071,31460,1804,270372,85,12169,4245,60
11-13-20,300801,4375,281060,3755,19741,620,335427,3684274,4019701,27169,64,3844,1537,28389,2774,268568,70,12084,4185,43
11-12-20,296426,3147,277305,2576,19121,571,331424,3661108,3992532,19297,27,3780,410,26852,2710,265794,55,12014,4142,36
11-11-20,293279,3928,274729,3304,18550,624,328681,3644554,3973235,28176,89,3753,990,26442,2849,263084,72,11959,4106,50
11-10-20,289351,3033,271425,2493,17926,540,324844,3620215,3945059,25725,62,3664,93,25452,2878,260235,83,11887,4056,50
11-09-20,286318,2384,268932,2053,17386,331,322078,3597256,3919334,19717,15,3602,-881,25359,3250,257357,43,11804,4006,42
11-08-20,283934,5408,266879,4866,17055,542,319776,3579841,3899617,55009,5,3587,3588,26240,1815,254107,89,11761,3964,40
11-07-20,278526,4188,262013,3856,16513,332,314239,3530369,3844608,43216,49,3582,2265,22652,1874,252292,87,11672,3924,33
11-06-20,274338,3602,258157,3027,16181,575,309726,3491666,3801392,28584,32,3533,953,20387,2617,250418,62,11585,3891,47
11-05-20,270736,1405,255130,1110,15606,295,306356,3466452,3772808,10920,31,3501,-1315,19434,2689,247801,52,11523,3844,40
11-04-20,269331,2648,254020,2347,15311,301,305139,3456749,3761888,23447,24,3470,-168,20749,2792,245112,68,11471,3804,50
11-03-20,266683,3019,251673,2715,15010,304,302528,3435913,3738441,24953,75,3446,234,20917,2710,242320,54,11403,3754,45
11-02-20,263664,1903,248958,1779,14706,124,299471,3414017,3713488,16693,26,3371,-1340,20683,3217,239610,64,11349,3709,38
11-01-20,261761,2483,247179,2118,14582,365,297520,3399275,3696795,34033,0,3345,775,22023,1708,236393,64,11285,3671,32
10-31-20,259278,149,245061,137,14217,12,295021,3367741,3662762,807,12,3345,-1543,21248,1680,234685,2,11221,3639,29
10-30-20,259129,2405,244924,2186,14205,219,294882,3367073,3661955,22327,78,3333,90,22791,2237,233005,62,11219,3610,40
10-29-20,256724,2374,242738,2040,13986,334,292547,3347081,3639628,25465,22,3255,29,22701,2323,230768,66,11157,3570,38
10-28-20,254350,2678,240698,2391,13652,287,290251,3323912,3614163,23113,34,3233,138,22672,2506,228445,67,11091,3532,38
10-27-20,251672,2446,238307,2039,13365,407,287616,3303434,3591050,22843,44,3199,-15,22534,2417,225939,101,11024,3494,46
10-26-20,249226,1507,236268,1319,12958,188,285326,3282881,3568207,11258,32,3155,-1380,22549,2855,223522,45,10923,3448,31
10-25-20,247719,3085,234949,2897,12770,188,283878,3273071,3556949,35751,31,3123,1586,23929,1468,220667,82,10878,3417,42
10-24-20,244634,3609,232052,3313,12582,296,280400,3240798,3521198,39877,24,3092,1918,22343,1667,219199,85,10796,3375,45
10-23-20,241025,2655,228739,2404,12286,251,276581,3204740,3481321,29993,65,3068,503,20425,2087,217532,73,10711,3330,33
10-22-20,238370,3183,226335,2831,12035,352,273911,3177417,3451328,35909,41,3003,1133,19922,2009,215445,90,10638,3297,28
10-21-20,235187,1734,223504,1487,11683,247,270706,3144713,3415419,15344,18,2962,-531,18789,2247,213436,44,10548,3269,38
10-20-20,233453,1967,222017,1682,11436,285,268992,3131083,3400075,18700,30,2944,-77,19320,2014,211189,60,10504,3231,37
10-19-20,231486,2190,220335,1996,11151,194,266967,3114408,3381375,20251,13,2914,-175,19397,2352,209175,91,10444,3194,33
10-18-20,229296,2637,218339,2462,10957,175,264927,3096197,3361124,39722,6,2901,1327,19572,1304,206823,73,10353,3161,21
