DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
04-26-21,842200,1092,696523,713,145677,379,802549,6801083,7603632,9832,11,12162,-375,10773,1456,819265,26,21195,12179,11
04-25-21,841108,552,695810,425,145298,127,801758,6792042,7593800,8248,6,12151,-273,11148,819,817809,25,21169,12168,7
04-24-21,840556,752,695385,564,145171,188,801243,6784309,7585552,13047,0,12145,-176,11421,928,816990,30,21144,12161,7
04-23-21,839804,955,694821,691,144983,264,800595,6771910,7572505,14911,4,12145,-215,11597,1166,816062,22,21114,12154,5
04-22-21,838849,1848,694130,1039,144719,809,799749,6757845,7557594,22085,12,12141,549,11812,1287,814896,31,21092,12149,12
04-21-21,837001,1383,693091,943,143910,440,798557,6736952,7535509,17944,19,12129,119,11263,1245,813609,21,21061,12137,15
04-20-21,835618,1096,692148,900,143470,196,797495,6720070,7517565,13985,14,12110,-257,11144,1339,812364,44,21040,12122,7
04-19-21,834522,842,691248,546,143274,296,796510,6707070,7503580,9282,15,12096,-687,11401,1514,811025,37,20996,12115,11
04-18-21,833680,560,690702,479,142978,81,795896,6698402,7494298,8187,17,12081,-162,12088,705,809511,16,20959,12104,10
04-17-21,833120,705,690223,574,142897,131,795317,6690794,7486111,11807,1,12064,-78,12250,782,808806,17,20943,12094,10
04-16-21,832415,4215,689649,3993,142766,222,794646,6679658,7474304,35546,14,12063,3244,12328,957,808024,37,20926,12084,6
04-15-21,828200,1376,685656,1000,142544,376,789945,6648813,7438758,18283,8,12049,158,9084,1210,807067,33,20889,12078,12
04-14-21,826824,1804,684656,1337,142168,467,788839,6631636,7420475,24938,9,12041,650,8926,1145,805857,36,20856,12066,11
04-13-21,825020,1138,683319,706,141701,432,787312,6608225,7395537,10970,10,12032,-96,8276,1224,804712,33,20820,12055,10
04-12-21,823882,1232,682613,882,141269,350,786554,6598013,7384567,9378,7,12022,-151,8372,1376,803488,30,20787,12045,15
04-11-21,822650,655,681731,461,140919,194,785557,6589632,7375189,7668,3,12015,-186,8523,838,802112,21,20757,12030,5
04-10-21,821995,872,681270,605,140725,267,785036,6582485,7367521,12240,8,12012,122,8709,742,801274,24,20736,12025,10
04-09-21,821123,1338,680665,1043,140458,295,784299,6570982,7355281,16480,3,12004,215,8587,1120,800532,35,20712,12015,13
04-08-21,819785,1149,679622,781,140163,368,783153,6555648,7338801,15056,4,12001,-51,8372,1196,799412,22,20677,12002,5
04-07-21,818636,1585,678841,1188,139795,397,782264,6541481,7323745,21235,21,11997,329,8423,1235,798216,34,20655,11997,8
04-06-21,817051,1336,677653,883,139398,453,780956,6521554,7302510,14562,9,11976,67,8094,1260,796981,26,20621,11989,5
04-05-21,815715,892,676770,516,138945,376,779949,6507999,7287948,6198,38,11967,-619,8027,1473,795721,42,20595,11984,10
04-04-21,814823,552,676254,415,138569,137,779395,6502355,7281750,9622,7,11929,-262,8646,807,794248,10,20553,11974,16
04-03-21,814271,896,675839,637,138432,259,778894,6493234,7272128,10432,0,11922,9,8908,887,793441,17,20543,11958,14
04-02-21,813375,1067,675202,810,138173,257,778168,6483528,7261696,14204,1,11922,-65,8899,1131,792554,17,20526,11944,11
04-01-21,812308,1251,674392,899,137916,352,777214,6470278,7247492,14416,6,11921,-193,8964,1438,791423,18,20509,11933,7
03-31-21,811057,1869,673493,1196,137564,673,776219,6456857,7233076,22840,11,11915,592,9157,1266,789985,29,20491,11926,11
03-30-21,809188,1193,672297,879,136891,314,774833,6435403,7210236,14242,10,11904,-100,8565,1283,788719,34,20462,11915,9
03-29-21,807995,1192,671418,615,136577,577,773810,6422184,7195994,8855,29,11894,-287,8665,1450,787436,25,20428,11906,6
03-28-21,806803,815,670803,566,136000,249,773069,6414070,7187139,10826,13,11865,-45,8952,847,785986,24,20403,11900,8
03-27-21,805988,814,670237,744,135751,70,772420,6403893,7176313,13029,11,11852,3,8997,800,785139,22,20379,11892,9
03-26-21,805174,996,669493,799,135681,197,771514,6391770,7163284,11726,25,11841,-243,8994,1214,784339,14,20357,11883,15
03-25-21,804178,1145,668694,870,135484,275,770662,6380896,7151558,16338,20,11816,-108,9237,1233,783125,35,20343,11868,6
03-24-21,803033,1609,667824,1279,135209,330,769681,6365539,7135220,21274,4,11796,379,9345,1226,781892,28,20308,11862,6
03-23-21,801424,1171,666545,722,134879,449,768318,6345628,7113946,14489,45,11792,-132,8966,1258,780666,33,20280,11856,12
03-22-21,800253,1267,665823,808,134430,459,767505,6331952,7099457,9718,34,11747,-54,9098,1287,779408,35,20247,11844,13
03-21-21,798986,757,665015,562,133971,195,766575,6323164,7089739,8881,8,11713,-9,9152,758,778121,7,20212,11831,13
03-20-21,798229,754,664453,517,133776,237,765954,6314904,7080858,9696,4,11705,-25,9161,775,777363,17,20205,11818,7
03-19-21,797475,1942,663936,1286,133539,656,765397,6305765,7071162,22138,28,11701,757,9186,1157,776588,32,20188,11811,11
03-18-21,795533,1415,662650,966,132883,449,763981,6285043,7049024,18715,23,11673,278,8429,1114,775431,42,20156,11800,14
03-17-21,794118,1071,661684,824,132434,247,762861,6267448,7030309,15441,8,11650,-83,8151,1146,774317,24,20114,11786,19
03-16-21,793047,1937,660860,1246,132187,691,761961,6252907,7014868,19036,12,11642,726,8234,1199,773171,50,20090,11767,9
03-15-21,791110,903,659614,498,131496,405,760517,6235315,6995832,5278,11,11630,-247,7508,1139,771972,24,20040,11758,8
03-14-21,790207,663,659116,461,131091,202,759969,6230585,6990554,8041,0,11619,-91,7755,754,770833,17,20016,11750,15
03-13-21,789544,1486,658655,802,130889,684,759413,6223100,6982513,16650,-12,11619,605,7846,893,770079,22,19999,11735,12
03-12-21,788058,1111,657853,838,130205,273,758477,6207386,6965863,13855,16,11631,-21,7241,1116,769186,13,19977,11723,19
03-11-21,786947,1366,657015,923,129932,443,757474,6194534,6952008,19248,17,11615,169,7262,1180,768070,15,19964,11704,12
03-10-21,785581,1601,656092,1135,129489,466,756445,6176315,6932760,23679,18,11598,302,7093,1281,766890,30,19949,11692,25
03-09-21,783980,1350,654957,806,129023,544,755168,6153913,6909081,17107,32,11580,-37,6791,1355,765609,24,19919,11667,21
03-08-21,782630,1088,654151,677,128479,411,754218,6137756,6891974,7646,9,11548,-555,6828,1634,764254,15,19895,11646,26
03-07-21,781542,753,653474,473,128068,280,753444,6130884,6884328,7138,4,11539,-200,7383,949,762620,9,19880,11620,23
03-06-21,780789,1235,653001,841,127788,394,752868,6124322,6877190,18288,9,11535,171,7583,1055,761671,20,19871,11597,20
03-05-21,779554,1227,652160,780,127394,447,751841,6107061,6858902,14118,33,11526,-68,7412,1262,760616,14,19851,11577,19
03-04-21,778327,1609,651380,1066,126947,543,750925,6093859,6844784,25299,42,11493,570,7480,997,759354,27,19837,11558,18
03-03-21,776718,1309,650314,883,126404,426,749633,6069852,6819485,18081,23,11451,18,6910,1268,758357,22,19810,11540,23
03-02-21,775409,1552,649431,984,125978,568,748600,6052804,6801404,16000,15,11428,529,6892,1008,757089,32,19788,11517,11
03-01-21,773857,568,648447,358,125410,210,747427,6037977,6785404,3825,10,11413,-433,6363,991,756081,16,19756,11506,14
02-28-21,773289,841,648089,582,125200,259,747029,6034550,6781579,10209,18,11403,-68,6796,891,755090,11,19740,11492,13
02-27-21,772448,1438,647507,855,124941,583,746348,6025022,6771370,18087,16,11385,376,6864,1046,754199,23,19729,11479,16
02-26-21,771010,1130,646652,793,124358,337,745309,6007974,6753283,11961,56,11369,-561,6488,1635,753153,16,19706,11463,11
02-25-21,769880,1682,645859,1175,124021,507,744383,5996939,6741322,22429,55,11313,-97,7049,1724,751518,37,19690,11452,23
02-24-21,768198,1923,644684,1476,123514,447,743026,5975867,6718893,24678,68,11258,-40,7146,1895,749794,39,19653,11429,19
02-23-21,766275,1846,643208,1127,123067,719,741295,5952920,6694215,16868,45,11190,-375,7186,2176,747899,44,19614,11410,21
02-22-21,764429,1057,642081,601,122348,456,740053,5937294,6677347,6162,20,11145,-1275,7561,2312,745723,37,19570,11389,23
02-21-21,763372,872,641480,583,121892,289,739351,5931834,6671185,6860,18,11125,-271,8836,1125,743411,15,19533,11366,30
02-20-21,762500,1366,640897,836,121603,530,738649,5925676,6664325,12464,51,11107,-57,9107,1372,742286,31,19518,11336,20
02-19-21,761134,998,640061,643,121073,355,737735,5914126,6651861,6668,7,11056,-925,9164,1916,740914,37,19487,11316,29
02-18-21,760136,1486,639418,952,120718,534,737000,5908193,6645193,12981,72,11049,-645,10089,2059,738998,42,19450,11287,30
02-17-21,758650,932,638466,596,120184,336,735920,5896292,6632212,6597,31,10977,-1297,10734,2198,736939,16,19408,11257,38
02-16-21,757718,1232,637870,784,119848,448,735234,5890381,6625615,9891,17,10946,-1244,12031,2459,734741,30,19392,11219,31
02-15-21,756486,779,637086,453,119400,326,734344,5881380,6615724,6227,4,10929,-2027,13275,2802,732282,13,19362,11188,26
02-14-21,755707,1255,636633,899,119074,356,733817,5875680,6609497,13046,31,10925,-355,15302,1579,729480,23,19349,11162,31
02-13-21,754452,1678,635734,1121,118718,557,732768,5863683,6596451,19167,9,10894,14,15657,1655,727901,30,19326,11131,33
02-12-21,752774,1928,634613,1382,118161,546,731433,5845851,6577284,22324,81,10885,-394,15643,2241,726246,21,19296,11098,27
02-11-21,750846,2421,633231,1739,117615,682,729807,5825153,6554960,25278,81,10804,-274,16037,2614,724005,35,19275,11071,34
02-10-21,748425,2140,631492,1517,116933,623,727814,5801868,6529682,24637,100,10723,-578,16311,2618,721391,39,19240,11037,37
02-09-21,746285,2700,629975,1780,116310,920,726039,5779006,6505045,21681,65,10623,-586,16889,3221,718773,57,19201,11000,40
02-08-21,743585,1249,628195,785,115390,464,723903,5759461,6483364,6683,97,10558,-2327,17475,3479,715552,30,19144,10960,36
02-07-21,742336,1354,627410,940,114926,414,722987,5753694,6476681,12771,6,10461,-435,19802,1783,712073,27,19114,10924,26
02-06-21,740982,3663,626470,2593,114512,1070,721946,5741964,6463910,39411,58,10455,1597,20237,2008,710290,44,19087,10898,58
02-05-21,737319,2184,623877,1569,113442,615,718707,5705792,6424499,22740,203,10397,-768,18640,2749,708282,53,19043,10840,50
02-04-21,735135,2897,622308,2081,112827,816,716746,5685013,6401759,32437,169,10194,-545,19408,3273,705533,69,18990,10790,49
02-03-21,732238,3351,620227,2253,112011,1098,714393,5654929,6369322,27517,133,10025,32,19953,3186,702260,87,18921,10741,40
02-02-21,728887,1315,617974,837,110913,478,711821,5629984,6341805,6562,147,9892,-2878,19921,4046,699074,25,18834,10701,43
02-01-21,727572,1692,617137,1052,110435,640,710916,5624327,6335243,8145,103,9745,-1892,22799,3481,695028,50,18809,10658,51
01-31-21,725880,2176,616085,1382,109795,794,709765,5617333,6327098,17538,76,9642,-2,24691,2102,691547,48,18759,10607,48
01-30-21,723704,3524,614703,2946,109001,578,708037,5601523,6309560,38108,113,9566,805,24693,2606,689445,50,18711,10559,50
01-29-21,720180,1766,611757,1238,108423,528,704510,5566942,6271452,13890,44,9453,-1903,23888,3625,686839,36,18661,10509,55
01-28-21,718414,3963,610519,2019,107895,1944,703012,5554550,6257562,20462,101,9409,-357,25791,4219,683214,82,18625,10454,70
01-27-21,714451,2728,608500,2066,105951,662,700744,5536356,6237100,20356,154,9308,-1243,26148,3817,678995,59,18543,10384,62
01-26-21,711723,3140,606434,2322,105289,818,698455,5518289,6216744,22541,192,9154,-1940,27391,4888,675178,72,18484,10322,82
01-25-21,708583,1822,604112,1221,104471,601,695862,5498341,6194203,11641,111,8962,-3541,29331,5252,670290,52,18412,10240,76
01-24-21,706761,1599,602891,1308,103870,291,694484,5488078,6182562,13244,40,8851,-1657,32872,3216,665038,40,18360,10164,82
01-23-21,705162,4487,601583,3169,103579,1318,692962,5476356,6169318,38167,42,8811,1101,34529,3344,661822,88,18320,10082,73
01-22-21,700675,2635,598414,1965,102261,670,688913,5442238,6131151,21624,93,8769,-2524,33428,5066,658478,52,18232,10009,74
01-21-21,698040,4711,596449,3507,101591,1204,686632,5422895,6109527,31114,128,8676,-1948,35952,6531,653412,82,18180,9935,107
01-20-21,693329,3114,592942,2095,100387,1019,682682,5395731,6078413,19976,86,8548,-2772,37900,5800,646881,57,18098,9828,86
01-19-21,690215,4774,590847,2772,99368,2002,680235,5378202,6058437,22859,40,8462,-3159,40672,7893,641081,111,18041,9742,99
01-18-21,685441,1616,588075,1067,97366,549,676910,5358668,6035578,7862,39,8422,-7211,43831,8788,633188,41,17930,9643,80
01-17-21,683825,2569,587008,1875,96817,694,675820,5351896,6027716,15257,36,8383,-1884,51042,4417,624400,52,17889,9563,90
01-16-21,681256,6930,585133,5343,96123,1587,673752,5338707,6012459,46121,44,8347,1312,52926,5574,619983,122,17837,9473,89
01-15-21,674326,2760,579790,1813,94536,947,667232,5299106,5966338,14583,79,8303,-665,51614,3346,614409,57,17715,9384,90
01-14-21,671566,6158,577977,4797,93589,1361,665254,5286501,5951755,37431,84,8224,-279,52279,6353,611063,98,17658,9294,106
01-13-21,665408,4120,573180,2877,92228,1243,659696,5254628,5914324,20740,137,8140,-4021,52558,8004,604710,65,17560,9188,77
01-12-21,661288,4748,570303,3008,90985,1740,656686,5236898,5893584,20606,146,8003,-5993,56579,10595,596706,75,17495,9111,98
01-11-21,656540,3787,567295,2679,89245,1108,653432,5219546,5872978,14873,80,7857,-6335,62572,10042,586111,77,17420,9013,102
01-10-21,652753,5382,564616,3698,88137,1684,650499,5207606,5858105,29949,81,7777,1032,68907,4269,576069,84,17343,8911,107
01-09-21,647371,7220,560918,5751,86453,1469,645884,5182272,5828156,39411,86,7696,2003,67875,5131,571800,88,17259,8804,89
01-08-21,640151,6049,555167,4572,84984,1477,639179,5149566,5788745,33874,126,7610,4236,65872,1687,566669,96,17171,8715,118
01-07-21,634102,7341,550595,6301,83507,1040,633204,5121667,5754871,33692,111,7484,3153,61636,4077,564982,98,17075,8597,91
01-06-21,626761,7361,544294,5161,82467,2200,626837,5094342,5721179,28876,114,7373,440,58483,6807,560905,129,16977,8506,115
01-05-21,619400,8407,539133,5140,80267,3267,621305,5070998,5692303,25831,99,7259,-776,58043,9084,554098,129,16848,8391,115
01-04-21,610993,4050,533993,3001,77000,1049,615978,5050494,5666472,10897,143,7160,-4622,58819,8529,545014,67,16719,8276,107
01-03-21,606943,3515,530992,2375,75951,1140,613000,5042575,5655575,12412,55,7017,-260,63441,3720,536485,56,16652,8169,103
01-02-21,603428,7200,528617,5731,74811,1469,610551,5032612,5643163,30051,15,6962,3111,63701,4074,532765,99,16596,8066,86
01-01-21,596228,6680,522886,5226,73342,1454,603975,5009137,5613112,28068,48,6947,-402,60590,7034,528691,76,16497,7980,98
12-31-20,589548,9175,517660,7235,71888,1940,598368,4986676,5585044,35514,97,6899,1925,60992,7153,521657,74,16421,7882,99
12-30-20,580373,6702,510425,4531,69948,2171,590283,4959247,5549530,22251,100,6802,-713,59067,7315,514504,81,16347,7783,99
12-29-20,573671,8082,505894,4953,67777,3129,585340,4941939,5527279,23337,122,6702,63,59780,7897,507189,115,16266,7684,98
12-28-20,565589,3549,500941,2632,64648,917,580015,4923927,5503942,10183,76,6580,-6606,59717,10079,499292,78,16151,7586,89
12-27-20,562040,3379,498309,2294,63731,1085,577163,4916596,5493759,13197,69,6504,-453,66323,3763,489213,76,16073,7497,87
12-26-20,558661,4889,496015,3546,62646,1343,574377,4906185,5480562,21744,7,6435,829,66776,4053,485450,85,15997,7410,92
12-25-20,553772,6630,492469,5438,61303,1192,570495,4888323,5458818,33416,5,6428,-603,65947,7228,481397,54,15912,7318,80
12-24-20,547142,6646,487031,5030,60111,1616,564464,4860938,5425402,32448,51,6423,-568,66550,7163,474169,46,15858,7238,106
12-23-20,540496,6097,482001,3970,58495,2127,558737,4834217,5392954,26396,111,6372,-1370,67118,7356,467006,84,15812,7132,97
12-22-20,534399,6911,478031,4714,56368,2197,554160,4812398,5366558,29089,133,6261,-860,68488,7638,459650,125,15728,7035,109
12-21-20,527488,5823,473317,4379,54171,1444,548878,4788591,5337469,26618,65,6128,-3973,69348,9731,452012,83,15603,6926,104
12-20-20,521665,9998,468938,8345,52727,1653,543984,4766867,5310851,61066,54,6063,6415,73321,3529,442281,106,15520,6822,101
12-19-20,511667,7078,460593,6035,51074,1043,534417,4715368,5249785,41320,57,6009,3171,66906,3850,438752,70,15414,6721,93
12-18-20,504589,8268,454558,6981,50031,1287,527015,4681450,5208465,40590,115,5952,1837,63735,6316,434902,93,15344,6628,96
12-17-20,496321,10189,447577,8090,48744,2099,519572,4648303,5167875,44541,177,5837,3144,61898,6868,428586,115,15251,6532,92
12-16-20,486132,9378,439487,6522,46645,2856,510905,4612429,5123334,35802,53,5660,2295,58754,7030,421718,145,15136,6440,85
12-15-20,476754,11904,432965,10385,43789,1519,503787,4583745,5087532,65211,74,5607,4652,56459,7178,414688,158,14991,6355,66
12-14-20,464850,7985,422580,6910,42270,1075,492082,4530239,5022321,42299,79,5533,-2531,51807,10437,407510,112,14833,6289,76
12-13-20,456865,11295,415670,9908,41195,1387,484313,4495709,4980022,68968,62,5454,7813,54338,3420,397073,125,14721,6213,85
12-12-20,445570,8984,405762,7345,39808,1639,473240,4437814,4911054,47610,73,5392,5081,46525,3830,393653,136,14596,6128,80
12-11-20,436586,6081,398417,5144,38169,937,464944,4398500,4863444,32160,87,5319,1740,41444,4254,389823,116,14460,6048,68
12-10-20,430505,8934,393273,7806,37232,1128,459327,4371957,4831284,52301,69,5232,7597,39704,1268,385569,122,14344,5980,75
12-09-20,421571,5825,385467,5138,36104,687,450528,4328455,4778983,27607,62,5163,154,32107,5609,384301,100,14222,5905,62
12-08-20,415746,8105,380329,7025,35417,1080,444893,4306483,4751376,45064,100,5101,2333,31953,5672,378692,105,14122,5843,79
12-07-20,407641,7162,373304,6155,34337,1007,437183,4269129,4706312,35777,66,5001,-730,29620,7826,373020,87,14017,5764,72
12-06-20,400479,4061,367149,3420,33330,641,430509,4240026,4670535,19691,38,4935,1162,30350,2861,365194,46,13930,5692,86
12-05-20,396418,3073,363729,2522,32689,551,426765,4224079,4650844,15628,29,4897,9,29188,3035,362333,51,13884,5606,78
12-04-20,393345,5393,361207,4316,32138,1077,424085,4211131,4635216,27000,95,4868,-326,29179,5624,359298,94,13833,5528,83
12-03-20,387952,4821,356891,4010,31061,811,419235,4188981,4608216,25638,93,4773,580,29505,4148,353674,81,13739,5445,72
12-02-20,383131,2515,352881,2121,30250,394,414760,4167818,4582578,11857,50,4680,-2564,28925,5029,349526,61,13658,5373,67
12-01-20,380616,6707,350760,5708,29856,999,412602,4158119,4570721,36181,36,4630,1056,31489,5615,344497,110,13597,5306,68
11-30-20,373909,6008,345052,5433,28857,575,406454,4128086,4534540,40760,48,4594,-1180,30433,7140,338882,89,13487,5238,80
11-29-20,367901,5543,339619,5113,28282,430,400458,4093322,4493780,37941,13,4546,2510,31613,3020,331742,72,13398,5158,58
11-28-20,362358,4732,334506,4104,27852,628,394731,4061108,4455839,31936,15,4533,1637,29103,3080,328722,75,13326,5100,62
11-27-20,357626,5439,330402,4847,27224,592,390136,4033767,4423903,32649,7,4518,418,27466,5014,325642,81,13251,5038,80
11-26-20,352187,5301,325555,4939,26632,362,384574,4006680,4391254,52394,53,4511,-440,27048,5688,320628,60,13170,4958,47
11-25-20,346886,2183,320616,1582,26270,601,378687,3960173,4338860,12062,92,4458,-2389,27488,4480,314940,91,13110,4911,64
11-24-20,344703,2059,319034,1521,25669,538,377240,3949558,4326798,10738,73,4366,-3445,29877,5431,310460,91,13019,4847,66
11-23-20,342644,2214,317513,1853,25131,361,375732,3940328,4316060,11119,35,4293,-4682,33322,6861,305029,70,12928,4781,69
11-22-20,340430,5567,315660,5064,24770,503,373860,3931081,4304941,43864,55,4258,2913,38004,2599,298168,111,12858,4712,59
11-21-20,334863,3423,310596,2904,24267,519,368161,3892916,4261077,25934,9,4203,796,35091,2618,295569,81,12747,4653,74
11-20-20,331440,4053,307692,3537,23748,516,364999,3870144,4235143,24343,74,4194,-38,34295,4017,292951,66,12666,4579,67
11-19-20,327387,3004,304155,2287,23232,717,361165,3849635,4210800,16864,80,4120,-1358,34333,4282,288934,81,12600,4512,57
11-18-20,324383,4045,301868,3056,22515,989,358730,3835206,4193936,24019,53,4040,-93,35691,4085,284652,96,12519,4455,43
11-17-20,320338,3507,298812,3183,21526,324,355276,3814641,4169917,21243,72,3987,-128,35784,3563,280567,66,12423,4412,68
11-16-20,316831,4656,295629,4245,21202,411,351712,3796962,4148674,35165,30,3915,-76,35912,4702,277004,78,12357,4344,51
11-15-20,312175,6473,291384,5859,20791,614,347056,3766453,4113509,55524,16,3885,4526,35988,1931,272302,111,12279,4293,48
11-14-20,305702,4900,285525,4462,20177,438,340437,3717548,4057985,38286,25,3869,3071,31462,1804,270371,85,12168,4245,60
11-13-20,300802,4375,281063,3755,19739,620,335410,3684289,4019699,27170,64,3844,1537,28391,2774,268567,70,12083,4185,43
11-12-20,296427,3147,277308,2576,19119,571,331407,3661122,3992529,19297,27,3780,410,26854,2710,265793,55,12013,4142,36
11-11-20,293280,3928,274732,3304,18548,624,328664,3644568,3973232,28176,89,3753,990,26444,2849,263083,72,11958,4106,50
11-10-20,289352,3033,271428,2493,17924,540,324827,3620229,3945056,25725,62,3664,93,25454,2878,260234,83,11886,4056,50
11-09-20,286319,2384,268935,2053,17384,331,322061,3597270,3919331,19717,15,3602,-882,25361,3251,257356,43,11803,4006,42
11-08-20,283935,5408,266882,4866,17053,542,319759,3579855,3899614,55008,5,3587,3588,26243,1815,254105,89,11760,3964,40
11-07-20,278527,4188,262016,3856,16511,332,314222,3530384,3844606,43216,49,3582,2265,22655,1874,252290,87,11671,3924,33
11-06-20,274339,3602,258160,3027,16179,575,309709,3491681,3801390,28584,32,3533,953,20390,2617,250416,62,11584,3891,47
11-05-20,270737,1405,255133,1110,15604,295,306339,3466467,3772806,10920,31,3501,-1315,19437,2689,247799,52,11522,3844,40
11-04-20,269332,2648,254023,2347,15309,301,305122,3456764,3761886,23447,24,3470,-167,20752,2791,245110,68,11470,3804,50
11-03-20,266684,3019,251676,2715,15008,304,302511,3435928,3738439,24953,75,3446,234,20919,2710,242319,54,11402,3754,45
11-02-20,263665,1903,248961,1779,14704,124,299454,3414032,3713486,16693,26,3371,-1340,20685,3217,239609,64,11348,3709,38
11-01-20,261762,2483,247182,2118,14580,365,297503,3399290,3696793,34033,0,3345,776,22025,1707,236392,64,11284,3671,32
10-31-20,259279,149,245064,137,14215,12,295004,3367756,3662760,807,12,3345,-1543,21249,1680,234685,2,11220,3639,29
10-30-20,259130,2405,244927,2186,14203,219,294865,3367088,3661953,22327,78,3333,90,22792,2237,233005,62,11218,3610,40
10-29-20,256725,2374,242741,2040,13984,334,292530,3347096,3639626,25465,22,3255,29,22702,2323,230768,66,11156,3570,38
10-28-20,254351,2678,240701,2391,13650,287,290234,3323927,3614161,23113,34,3233,138,22673,2506,228445,67,11090,3532,38
10-27-20,251673,2446,238310,2039,13363,407,287599,3303449,3591048,22843,44,3199,-15,22535,2417,225939,101,11023,3494,46
10-26-20,249227,1507,236271,1319,12956,188,285309,3282896,3568205,11258,32,3155,-1380,22550,2855,223522,45,10922,3448,31
10-25-20,247720,3084,234952,2896,12768,188,283861,3273086,3556947,35750,31,3123,1585,23930,1468,220667,82,10877,3417,42
10-24-20,244636,3609,232056,3313,12580,296,280384,3240813,3521197,39877,24,3092,1918,22345,1667,219199,85,10795,3375,45
10-23-20,241027,2655,228743,2404,12284,251,276565,3204755,3481320,29993,65,3068,503,20427,2087,217532,73,10710,3330,33
10-22-20,238372,3183,226339,2831,12033,352,273895,3177432,3451327,35909,41,3003,1133,19924,2009,215445,90,10637,3297,28
10-21-20,235189,1734,223508,1487,11681,247,270690,3144728,3415418,15344,18,2962,-531,18791,2247,213436,44,10547,3269,38
10-20-20,233455,1967,222021,1682,11434,285,268976,3131098,3400074,18700,30,2944,-77,19322,2014,211189,60,10503,3231,37
