DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
03-06-21,780320,1234,652642,841,127678,393,752568,6123811,6876379,18287,9,11535,170,7513,1055,761272,20,19877,11597,20
03-05-21,779086,1227,651801,781,127285,446,751541,6106551,6858092,14116,33,11526,-68,7343,1262,760217,14,19857,11577,19
03-04-21,777859,1609,651020,1066,126839,543,750627,6093349,6843976,25298,42,11493,570,7411,997,758955,27,19843,11558,18
03-03-21,776250,1308,649954,883,126296,425,749335,6069343,6818678,18079,23,11451,17,6841,1268,757958,22,19816,11540,23
03-02-21,774942,1551,649071,983,125871,568,748302,6052297,6800599,15999,15,11428,527,6824,1009,756690,32,19794,11517,11
03-01-21,773391,568,648088,359,125303,209,747130,6037470,6784600,3824,10,11413,-434,6297,992,755681,16,19762,11506,14
02-28-21,772823,841,647729,582,125094,259,746733,6034043,6780776,10209,18,11403,-70,6731,893,754689,11,19746,11492,13
02-27-21,771982,1438,647147,855,124835,583,746052,6024515,6770567,18086,16,11385,376,6801,1046,753796,23,19735,11479,16
02-26-21,770544,1130,646292,793,124252,337,745013,6007468,6752481,11958,56,11369,-562,6425,1636,752750,16,19712,11463,11
02-25-21,769414,1682,645499,1175,123915,507,744089,5996434,6740523,22426,55,11313,-96,6987,1723,751114,37,19696,11452,23
02-24-21,767732,1923,644324,1476,123408,447,742733,5975364,6718097,24675,68,11258,-41,7083,1896,749391,39,19659,11429,19
02-23-21,765809,1844,642848,1126,122961,718,741004,5952418,6693422,16865,45,11190,-376,7124,2175,747495,44,19620,11410,21
02-22-21,763965,1057,641722,601,122243,456,739764,5936793,6676557,6162,20,11145,-1275,7500,2312,745320,37,19576,11389,23
02-21-21,762908,872,641121,583,121787,289,739062,5931333,6670395,6860,18,11125,-271,8775,1125,743008,15,19539,11366,30
02-20-21,762036,1366,640538,836,121498,530,738360,5925175,6663535,12464,51,11107,-57,9046,1372,741883,31,19524,11336,20
02-19-21,760670,998,639702,643,120968,355,737446,5913625,6651071,6665,7,11056,-925,9103,1916,740511,37,19493,11316,29
02-18-21,759672,1486,639059,952,120613,534,736713,5907693,6644406,12978,72,11049,-645,10028,2059,738595,42,19456,11287,30
02-17-21,758186,932,638107,596,120079,336,735636,5895792,6631428,6595,31,10977,-1299,10673,2200,736536,16,19414,11257,38
02-16-21,757254,1232,637511,784,119743,448,734952,5889881,6624833,9889,17,10946,-1244,11972,2459,734336,30,19398,11219,31
02-15-21,756022,779,636727,453,119295,326,734064,5880880,6614944,6226,4,10929,-2027,13216,2802,731877,13,19368,11188,26
02-14-21,755243,1255,636274,899,118969,356,733537,5875181,6608718,13046,31,10925,-356,15243,1580,729075,23,19355,11162,31
02-13-21,753988,1678,635375,1121,118613,557,732488,5863184,6595672,19166,9,10894,14,15599,1655,727495,30,19332,11131,33
02-12-21,752310,1928,634254,1382,118056,546,731153,5845353,6576506,22320,81,10885,-394,15585,2241,725840,21,19302,11098,27
02-11-21,750382,2420,632872,1738,117510,682,729528,5824658,6554186,25276,81,10804,-275,15979,2614,723599,35,19281,11071,34
02-10-21,747962,2140,631134,1517,116828,623,727537,5801373,6528910,24636,100,10723,-579,16254,2619,720985,39,19246,11037,37
02-09-21,745822,2700,629617,1780,116205,920,725762,5778512,6504274,21682,65,10623,-586,16833,3221,718366,57,19207,11000,40
02-08-21,743122,1249,627837,785,115285,464,723625,5758967,6482592,6675,97,10558,-2327,17419,3479,715145,30,19150,10960,36
02-07-21,741873,1354,627052,940,114821,414,722716,5753201,6475917,12766,6,10461,-435,19746,1783,711666,27,19120,10924,26
02-06-21,740519,3664,626112,2594,114407,1070,721676,5741475,6463151,39531,58,10455,1597,20181,2009,709883,44,19093,10898,58
02-05-21,736855,2184,623518,1569,113337,615,718418,5705202,6423620,22622,203,10397,-773,18584,2754,707874,53,19049,10840,50
02-04-21,734671,2897,621949,2081,112722,816,716476,5684522,6400998,32436,169,10194,-551,19357,3279,705120,69,18996,10790,49
02-03-21,731774,3350,619868,2253,111906,1097,714123,5654439,6368562,27514,133,10025,30,19908,3187,701841,87,18927,10741,40
02-02-21,728424,1315,617615,837,110809,478,711554,5629494,6341048,6561,147,9892,-2879,19878,4047,698654,25,18840,10701,43
02-01-21,727109,1692,616778,1052,110331,640,710649,5623838,6334487,8144,103,9745,-1896,22757,3485,694607,51,18815,10658,51
01-31-21,725417,2176,615726,1382,109691,794,709499,5616844,6326343,17538,76,9642,-3,24653,2103,691122,48,18764,10607,48
01-30-21,723241,3524,614344,2946,108897,578,707771,5601034,6308805,38106,113,9566,806,24656,2605,689019,50,18716,10559,50
01-29-21,719717,1765,611398,1239,108319,526,704244,5566455,6270699,13889,44,9453,-1902,23850,3623,686414,36,18666,10509,55
01-28-21,717952,3963,610159,2019,107793,1944,702747,5554063,6256810,20461,101,9409,-357,25752,4219,682791,82,18630,10454,70
01-27-21,713989,2728,608140,2066,105849,662,700480,5535869,6236349,20353,154,9308,-1244,26109,3818,678572,59,18548,10384,62
01-26-21,711261,3140,606074,2322,105187,818,698192,5517804,6215996,22539,192,9154,-1937,27353,4885,674754,72,18489,10322,82
01-25-21,708121,1822,603752,1221,104369,601,695601,5497856,6193457,11640,111,8962,-3535,29290,5246,669869,52,18417,10240,76
01-24-21,706299,1599,602531,1308,103768,291,694224,5487593,6181817,13244,40,8851,-1658,32825,3217,664623,40,18365,10164,82
01-23-21,704700,4487,601223,3169,103477,1318,692702,5475871,6168573,38166,42,8811,1098,34483,3347,661406,88,18325,10082,73
01-22-21,700213,2634,598054,1965,102159,669,688654,5441753,6130407,21622,93,8769,-2527,33385,5068,658059,52,18237,10009,74
01-21-21,697579,4710,596089,3506,101490,1204,686374,5422411,6108785,31110,128,8676,-1949,35912,6531,652991,82,18185,9935,107
01-20-21,692869,3112,592583,2095,100286,1017,682427,5395248,6077675,19974,86,8548,-2777,37861,5803,646460,57,18103,9828,86
01-19-21,689757,4774,590488,2772,99269,2002,679981,5377720,6057701,22858,40,8462,-3157,40638,7891,640657,111,18046,9742,99
01-18-21,684983,1616,587716,1067,97267,549,676657,5358186,6034843,7862,39,8422,-7213,43795,8790,632766,41,17935,9643,80
01-17-21,683367,2569,586649,1875,96718,694,675567,5351414,6026981,15254,36,8383,-1882,51008,4415,623976,52,17894,9563,90
01-16-21,680798,6930,584774,5343,96024,1587,673501,5338226,6011727,46112,44,8347,1317,52890,5569,619561,122,17842,9473,89
01-15-21,673868,2759,579431,1813,94437,946,666988,5298627,5965615,14578,79,8303,-665,51573,3345,613992,57,17720,9384,90
01-14-21,671109,6158,577618,4798,93491,1360,665012,5286025,5951037,37427,84,8224,-276,52238,6350,610647,98,17663,9294,106
01-13-21,664951,4120,572820,2877,92131,1243,659456,5254154,5913610,20736,137,8140,-4018,52514,8001,604297,65,17565,9188,77
01-12-21,660831,4748,569943,3008,90888,1740,656449,5236425,5892874,20603,146,8003,-5993,56532,10595,596296,75,17500,9111,98
01-11-21,656083,3787,566935,2679,89148,1108,653197,5219074,5872271,14870,80,7857,-6327,62525,10034,585701,77,17425,9013,102
01-10-21,652296,5381,564256,3697,88040,1684,650266,5207135,5857401,29948,81,7777,1037,68852,4263,575667,84,17348,8911,107
01-09-21,646915,7220,560559,5751,86356,1469,645651,5181802,5827453,39409,86,7696,2006,67815,5128,571404,88,17264,8804,89
01-08-21,639695,6048,554808,4571,84887,1477,638947,5149097,5788044,33868,126,7610,4236,65809,1686,566276,96,17176,8715,118
01-07-21,633647,7341,550237,6301,83410,1040,632976,5121200,5754176,33688,111,7484,3157,61573,4073,564590,98,17080,8597,91
01-06-21,626306,7361,543936,5161,82370,2200,626610,5093878,5720488,28870,114,7373,443,58416,6804,560517,129,16982,8506,115
01-05-21,618945,8405,538775,5139,80170,3266,621084,5070534,5691618,25822,99,7259,-776,57973,9082,553713,129,16853,8391,115
01-04-21,610540,4048,533636,3000,76904,1048,615764,5050032,5665796,10891,143,7160,-4623,58749,8528,544631,67,16724,8276,107
01-03-21,606492,3513,530636,2374,75856,1139,612791,5042114,5654905,12404,55,7017,-260,63372,3718,536103,56,16657,8169,103
01-02-21,602979,7196,528262,5730,74717,1466,610349,5032152,5642501,30035,15,6962,3107,63632,4074,532385,99,16601,8066,86
01-01-21,595783,6675,522532,5223,73251,1452,603788,5008678,5612466,28067,48,6947,-403,60525,7030,528311,76,16502,7980,98
12-31-20,589108,9173,517309,7235,71799,1938,598182,4986217,5584399,35512,97,6899,1925,60928,7151,521281,74,16426,7882,99
12-30-20,579935,6697,510074,4529,69861,2168,590098,4958789,5548887,22248,100,6802,-716,59003,7313,514130,81,16352,7783,99
12-29-20,573238,8076,505545,4950,67693,3126,585157,4941482,5526639,23332,122,6702,60,59719,7894,506817,115,16271,7684,98
12-28-20,565162,3545,500595,2630,64567,915,579837,4923470,5503307,10180,76,6580,-6591,59659,10060,498923,78,16156,7586,89
12-27-20,561617,3373,497965,2291,63652,1082,576988,4916139,5493127,13185,69,6504,-449,66250,3753,488863,75,16078,7497,87
12-26-20,558244,4886,495674,3546,62570,1340,574212,4905730,5479942,21742,7,6435,846,66699,4033,485110,86,16003,7410,92
12-25-20,553358,6624,492128,5435,61230,1189,570332,4887868,5458200,33411,5,6428,-565,65853,7184,481077,54,15917,7318,80
12-24-20,546734,6644,486693,5028,60041,1616,564303,4860486,5424789,32446,51,6423,-526,66418,7119,473893,46,15863,7238,106
12-23-20,540090,6093,481665,3968,58425,2125,558578,4833765,5392343,26392,111,6372,-1337,66944,7319,466774,84,15817,7132,97
12-22-20,533997,6907,477697,4711,56300,2196,554004,4811947,5365951,29083,133,6261,-818,68281,7592,459455,125,15733,7035,109
12-21-20,527090,5821,472986,4377,54104,1444,548727,4788141,5336868,26612,65,6128,-3934,69099,9690,451863,83,15608,6926,104
12-20-20,521269,9996,468609,8343,52660,1653,543838,4766418,5310256,61065,54,6063,6418,73033,3524,442173,106,15525,6822,101
12-19-20,511273,7077,460266,6034,51007,1043,534272,4714919,5249191,41319,57,6009,3181,66615,3839,438649,70,15419,6721,93
12-18-20,504196,8267,454232,6980,49964,1287,526870,4681002,5207872,40587,115,5952,1847,63434,6305,434810,93,15349,6628,96
12-17-20,495929,10160,447252,8064,48677,2096,519428,4647857,5167285,44537,177,5837,3122,61587,6861,428505,115,15256,6532,92
12-16-20,485769,9312,439188,6474,46581,2838,510764,4611984,5122748,35795,53,5660,2237,58465,7022,421644,145,15141,6440,85
12-15-20,476457,11811,432714,10303,43743,1508,503653,4583300,5086953,65205,74,5607,4562,56228,7175,414622,158,14996,6355,66
12-14-20,464646,7922,422411,6854,42235,1068,491953,4529795,5021748,42298,79,5533,-2588,51666,10431,407447,111,14838,6289,76
12-13-20,456724,11228,415557,9847,41167,1381,484184,4495266,4979450,68968,62,5454,7749,54254,3417,397016,123,14727,6213,85
12-12-20,445496,8972,405710,7335,39786,1637,473112,4437370,4910482,47608,73,5392,5071,46505,3828,393599,136,14604,6128,80
12-11-20,436524,6079,398375,5142,38149,937,464817,4398057,4862874,32154,87,5319,1741,41434,4251,389771,116,14468,6048,68
12-10-20,430445,8933,393233,7806,37212,1127,459204,4371516,4830720,52298,69,5232,7600,39693,1264,385520,122,14352,5980,75
12-09-20,421512,5822,385427,5136,36085,686,450406,4328016,4778422,27602,62,5163,155,32093,5605,384256,100,14230,5905,62
12-08-20,415690,8104,380291,7025,35399,1079,444773,4306047,4750820,45058,100,5101,2332,31938,5672,378651,105,14130,5843,79
12-07-20,407586,7161,373266,6155,34320,1006,437063,4268699,4705762,35774,66,5001,-728,29606,7823,372979,87,14025,5764,72
12-06-20,400425,4061,367111,3420,33314,641,430390,4239598,4669988,19691,38,4935,1162,30334,2861,365156,46,13938,5692,86
12-05-20,396364,3072,363691,2522,32673,550,426646,4223651,4650297,15627,29,4897,10,29172,3033,362295,51,13892,5606,78
12-04-20,393292,5392,361169,4315,32123,1077,423966,4210704,4634670,26997,95,4868,-325,29162,5622,359262,94,13841,5528,83
12-03-20,387900,4820,356854,4009,31046,811,419118,4188555,4607673,25636,93,4773,581,29487,4146,353640,81,13747,5445,72
12-02-20,383080,2515,352845,2121,30235,394,414643,4167394,4582037,11854,50,4680,-2562,28906,5027,349494,61,13666,5373,67
12-01-20,380565,6702,350724,5705,29841,997,412486,4157697,4570183,36177,36,4630,1055,31468,5611,344467,110,13605,5306,68
11-30-20,373863,6008,345019,5433,28844,575,406340,4127666,4534006,40749,48,4594,-1177,30413,7137,338856,89,13495,5238,80
11-29-20,367855,5542,339586,5112,28269,430,400350,4092907,4493257,37936,13,4546,2513,31590,3016,331719,72,13406,5158,58
11-28-20,362313,4730,334474,4102,27839,628,394626,4060695,4455321,31931,15,4533,1638,29077,3077,328703,75,13334,5100,62
11-27-20,357583,5437,330372,4846,27211,591,390033,4033357,4423390,32643,7,4518,420,27439,5010,325626,81,13259,5038,80
11-26-20,352146,5298,325526,4936,26620,362,384473,4006274,4390747,52389,53,4511,-441,27019,5686,320616,60,13178,4958,47
11-25-20,346848,2183,320590,1582,26258,601,378587,3959771,4338358,12062,92,4458,-2388,27460,4479,314930,91,13118,4911,64
11-24-20,344665,2056,319008,1520,25657,536,377140,3949156,4326296,10735,73,4366,-3447,29848,5430,310451,91,13027,4847,66
11-23-20,342609,2213,317488,1852,25121,361,375633,3939928,4315561,11116,35,4293,-4683,33295,6861,305021,70,12936,4781,69
11-22-20,340396,5566,315636,5063,24760,503,373763,3930682,4304445,43861,55,4258,2912,37978,2599,298160,111,12866,4712,59
11-21-20,334830,3420,310573,2903,24257,517,368065,3892519,4260584,25933,9,4203,793,35066,2618,295561,81,12755,4653,74
11-20-20,331410,4050,307670,3535,23740,515,364903,3869748,4234651,24344,74,4194,-40,34273,4016,292943,66,12674,4579,67
11-19-20,327360,2999,304135,2283,23225,716,361068,3849239,4210307,16862,80,4120,-1362,34313,4281,288927,81,12608,4512,57
11-18-20,324361,4039,301852,3053,22509,986,358635,3834810,4193445,24016,53,4040,-99,35675,4085,284646,96,12527,4455,43
11-17-20,320322,3507,298799,3184,21523,323,355183,3814246,4169429,21239,72,3987,-127,35774,3562,280561,66,12431,4412,68
11-16-20,316815,4656,295615,4245,21200,411,351623,3796567,4148190,35161,30,3915,-75,35901,4701,276999,78,12365,4344,51
11-15-20,312159,6473,291370,5859,20789,614,346967,3766062,4113029,55522,16,3885,4526,35976,1931,272298,111,12287,4293,48
11-14-20,305686,4900,285511,4463,20175,437,340350,3717157,4057507,38283,25,3869,3071,31450,1804,270367,85,12176,4245,60
11-13-20,300786,4375,281048,3755,19738,620,335324,3683900,4019224,27169,64,3844,1537,28379,2774,268563,70,12091,4185,43
11-12-20,296411,3147,277293,2576,19118,571,331321,3660734,3992055,19295,27,3780,409,26842,2711,265789,55,12021,4142,36
11-11-20,293264,3928,274717,3304,18547,624,328578,3644182,3972760,28173,89,3753,990,26433,2849,263078,72,11966,4106,50
11-10-20,289336,3033,271413,2493,17923,540,324741,3619846,3944587,25724,62,3664,93,25443,2878,260229,83,11894,4056,50
11-09-20,286303,2384,268920,2053,17383,331,321975,3596888,3918863,19715,15,3602,-883,25350,3252,257351,43,11811,4006,42
11-08-20,283919,5408,266867,4866,17052,542,319673,3579475,3899148,55005,5,3587,3587,26233,1816,254099,89,11768,3964,40
11-07-20,278511,4188,262001,3856,16510,332,314136,3530007,3844143,43215,49,3582,2265,22646,1874,252283,87,11679,3924,33
11-06-20,274323,3602,258145,3027,16178,575,309624,3491304,3800928,28583,32,3533,953,20381,2617,250409,62,11592,3891,47
11-05-20,270721,1405,255118,1110,15603,295,306254,3466091,3772345,10920,31,3501,-1315,19428,2689,247792,52,11530,3844,40
11-04-20,269316,2648,254008,2347,15308,301,305037,3456388,3761425,23444,24,3470,-168,20743,2792,245103,68,11478,3804,50
11-03-20,266668,3018,251661,2714,15007,304,302426,3435555,3737981,24950,75,3446,234,20911,2709,242311,54,11410,3754,45
11-02-20,263650,1903,248947,1779,14703,124,299369,3413662,3713031,16690,26,3371,-1340,20677,3217,239602,64,11356,3709,38
11-01-20,261747,2483,247168,2118,14579,365,297418,3398923,3696341,34032,0,3345,776,22017,1707,236385,64,11292,3671,32
10-31-20,259264,149,245050,137,14214,12,294920,3367389,3662309,807,12,3345,-1543,21241,1680,234678,2,11228,3639,29
10-30-20,259115,2405,244913,2186,14202,219,294781,3366721,3661502,22324,78,3333,90,22784,2237,232998,62,11226,3610,40
10-29-20,256710,2374,242727,2040,13983,334,292446,3346732,3639178,25464,22,3255,29,22694,2323,230761,66,11164,3570,38
10-28-20,254336,2678,240687,2391,13649,287,290150,3323564,3613714,23108,34,3233,138,22665,2506,228438,67,11098,3532,38
10-27-20,251658,2446,238296,2039,13362,407,287516,3303090,3590606,22840,44,3199,-15,22527,2417,225932,101,11031,3494,46
10-26-20,249212,1507,236257,1319,12955,188,285226,3282540,3567766,11258,32,3155,-1380,22542,2855,223515,45,10930,3448,31
10-25-20,247705,3084,234938,2896,12767,188,283778,3272730,3556508,35747,31,3123,1585,23922,1468,220660,82,10885,3417,42
10-24-20,244621,3609,232042,3313,12579,296,280301,3240460,3520761,39872,24,3092,1918,22337,1667,219192,85,10803,3375,45
