date_stamp,us_county_fips,tn_covid_geo,cnt_total,cnt_total_new,cnt_confirmed,cnt_confirmed_new,cnt_active,cnt_active_new,cnt_hospitalized,cnt_hospitalized_new,cnt_recovered,cnt_recovered_new,cnt_death,cnt_death_new,cnt_tested_pos,cnt_tested_neg,cnt_tested,cnt_tested_new
2020-04-05,47067,47067,0,0,,,0,0,,,,,0,0,0,12,12,3
2020-04-05,47065,47065,74,4,,,65,-5,,,,,4,0,74,843,917,43
2020-04-05,47063,47063,4,0,,,4,4,,,,,0,0,4,114,118,7
2020-04-05,47051,47051,12,0,,,11,-1,,,,,1,0,12,115,127,2
2020-04-05,47061,47061,12,0,,,12,0,,,,,0,0,12,51,63,8
2020-04-05,47059,47059,17,1,,,16,0,,,,,1,0,17,88,105,-1
2020-04-05,47057,47057,3,0,,,3,1,,,,,0,0,3,48,51,3
2020-04-05,47055,47055,3,0,,,3,0,,,,,0,0,3,78,81,-4
2020-04-05,47053,47053,11,3,,,11,3,,,,,0,0,11,187,198,12
2020-04-05,47071,47071,2,0,,,2,1,,,,,0,0,2,149,151,4
2020-04-06,47127,47127,0,0,,,0,0,,,,,0,0,0,18,18,2
2020-04-06,47129,47129,5,1,,,5,1,,,,,0,0,5,47,52,4
2020-04-06,47131,47131,2,0,,,1,0,,,,,1,0,2,81,83,1
2020-04-06,47137,47137,0,0,,,0,0,,,,,0,0,0,16,16,1
2020-04-06,47133,47133,4,1,,,4,1,,,,,0,0,4,123,127,12
2020-04-06,,47PEN,69,-17,,,67,-17,,,,,2,2,69,7351,7420,-66
2020-04-06,47135,47135,3,0,,,3,0,,,,,0,0,3,30,33,0
2020-04-06,47125,47125,54,3,,,53,3,,,,,1,0,54,734,788,51
2020-04-06,,47OOS,290,25,,,290,25,,,,,0,0,290,7862,8152,649
2020-04-06,47123,47123,6,0,,,6,0,,,,,0,0,6,138,144,3
2020-04-06,47101,47101,2,0,,,2,0,,,,,0,0,2,21,23,0
2020-04-06,47109,47109,4,1,,,4,1,,,,,0,0,4,83,87,9
2020-04-06,47107,47107,3,0,,,3,0,,,,,0,0,3,216,219,12
2020-04-06,47119,47119,24,3,,,24,3,,,,,0,0,24,495,519,11
2020-04-06,47117,47117,9,3,,,9,3,,,,,0,0,9,143,152,6
2020-04-06,47115,47115,20,4,,,19,4,,,,,1,0,20,67,87,4
2020-04-06,47113,47113,22,3,,,22,3,,,,,0,0,22,313,335,45
2020-04-06,47111,47111,11,2,,,10,2,,,,,1,1,11,169,180,6
2020-04-06,47105,47105,13,0,,,13,0,,,,,0,0,13,158,171,10
2020-04-06,47103,47103,5,0,,,5,0,,,,,0,0,5,64,69,1
2020-04-06,47139,47139,3,0,,,3,0,,,,,0,0,3,27,30,5
2020-04-06,47121,47121,2,0,,,2,0,,,,,0,0,2,55,57,5
2020-04-06,47141,47141,55,3,,,55,3,,,,,0,0,55,430,485,26
2020-04-06,47163,47163,25,4,,,24,4,,,,,1,0,25,211,236,10
2020-04-06,47145,47145,5,0,,,5,0,,,,,0,0,5,187,192,14
2020-04-06,47099,47099,4,1,,,4,1,,,,,0,0,4,164,168,10
2020-04-06,47187,47187,260,2,,,258,2,,,,,2,0,260,1849,2109,34
2020-04-06,47185,47185,2,0,,,2,0,,,,,0,0,2,128,130,5
2020-04-06,47183,47183,5,0,,,5,0,,,,,0,0,5,97,102,7
2020-04-06,47181,47181,2,0,,,2,0,,,,,0,0,2,45,47,4
2020-04-06,47179,47179,24,1,,,24,1,,,,,0,0,24,320,344,6
2020-04-06,47177,47177,1,0,,,1,0,,,,,0,0,1,134,135,8
2020-04-06,47175,47175,0,0,,,0,0,,,,,0,0,0,25,25,1
2020-04-06,47173,47173,1,0,,,1,0,,,,,0,0,1,34,35,1
2020-04-06,47171,47171,1,0,,,1,0,,,,,0,0,1,31,32,1
2020-04-06,47169,47169,11,3,,,10,3,,,,,1,0,11,44,55,4
2020-04-06,47167,47167,36,3,,,36,3,,,,,0,0,36,275,311,22
2020-04-06,47165,47165,335,14,,,320,14,,,,,15,5,335,1221,1556,81
2020-04-06,47161,47161,2,0,,,2,0,,,,,0,0,2,66,68,5
2020-04-06,47159,47159,3,0,,,3,0,,,,,0,0,3,125,128,3
2020-04-06,47157,47157,766,30,,,753,30,,,,,13,4,766,3396,4162,124
2020-04-06,47155,47155,16,2,,,16,2,,,,,0,0,16,312,328,23
2020-04-06,47153,47153,2,0,,,2,0,,,,,0,0,2,33,35,0
2020-04-06,47151,47151,3,0,,,3,0,,,,,0,0,3,66,69,1
2020-04-06,47149,47149,161,14,,,158,14,,,,,3,0,161,1385,1546,110
2020-04-06,47147,47147,60,1,,,60,1,,,,,0,0,60,455,515,23
2020-04-06,47143,47143,0,0,,,0,0,,,,,0,0,0,128,128,11
2020-04-06,47097,47097,5,3,,,5,3,,,,,0,0,5,64,69,11
2020-04-06,47189,47189,97,4,,,97,4,,,,,0,0,97,996,1093,39
2020-04-06,47093,47093,119,4,,,116,4,,,,,3,2,119,1177,1296,60
2020-04-06,47041,47041,7,0,,,7,0,,,,,0,0,7,107,114,2
2020-04-06,47039,47039,0,0,,,0,0,,,,,0,0,0,50,50,2
2020-04-06,47037,47037,819,18,,,812,18,,,,,7,1,819,5979,6798,278
2020-04-06,47035,47035,26,0,,,26,0,,,,,0,0,26,448,474,24
2020-04-06,47033,47033,0,0,,,0,0,,,,,0,0,0,39,39,3
2020-04-06,47031,47031,7,2,,,7,2,,,,,0,0,7,210,217,9
2020-04-06,47029,47029,1,0,,,1,0,,,,,0,0,1,69,70,2
2020-04-06,47027,47027,1,0,,,1,0,,,,,0,0,1,75,76,21
2020-04-06,47023,47023,6,0,,,6,0,,,,,0,0,6,72,78,6
2020-04-06,47021,47021,13,0,,,13,0,,,,,0,0,13,282,295,22
2020-04-06,47019,47019,3,0,,,3,0,,,,,0,0,3,79,82,1
2020-04-06,47017,47017,8,1,,,8,1,,,,,0,0,8,127,135,8
2020-04-06,47015,47015,7,1,,,7,1,,,,,0,0,7,79,86,10
2020-04-06,47013,47013,5,0,,,5,0,,,,,0,0,5,88,93,4
2020-04-06,47011,47011,23,2,,,23,2,,,,,0,0,23,226,249,20
2020-04-06,47009,47009,38,2,,,36,2,,,,,2,1,38,294,332,14
2020-04-06,47007,47007,3,0,,,3,0,,,,,0,0,3,24,27,1
2020-04-06,47005,47005,4,0,,,4,0,,,,,0,0,4,54,58,2
2020-04-06,47003,47003,8,0,,,8,0,,,,,0,0,8,153,161,12
2020-04-06,47001,47001,10,0,,,10,0,,,,,0,0,10,231,241,14
2020-04-06,47095,47095,0,0,,,0,0,,,,,0,0,0,20,20,1
2020-04-06,47043,47043,24,1,,,24,1,,,,,0,0,24,193,217,8
2020-04-06,47045,47045,9,0,,,9,0,,,,,0,0,9,116,125,3
2020-04-06,47025,47025,2,0,,,2,0,,,,,0,0,2,63,65,8
2020-04-06,47049,47049,2,0,,,2,0,,,,,0,0,2,73,75,6
2020-04-06,47047,47047,21,1,,,21,1,,,,,0,0,21,177,198,9
2020-04-06,47089,47089,7,1,,,7,1,,,,,0,0,7,119,126,10
2020-04-06,47087,47087,3,0,,,3,0,,,,,0,0,3,47,50,0
2020-04-06,47085,47085,3,0,,,3,0,,,,,0,0,3,61,64,2
2020-04-06,47083,47083,2,0,,,2,0,,,,,0,0,2,85,87,3
2020-04-06,47081,47081,2,0,,,2,0,,,,,0,0,2,83,85,2
2020-04-06,47079,47079,5,1,,,5,1,,,,,0,0,5,103,108,4
2020-04-06,47077,47077,1,0,,,1,0,,,,,0,0,1,104,105,6
2020-04-06,47075,47075,5,2,,,5,2,,,,,0,0,5,52,57,3
2020-04-06,47073,47073,14,4,,,13,4,,,,,1,0,14,77,91,6
2020-04-06,47071,47071,2,0,,,2,0,,,,,0,0,2,152,154,3
2020-04-06,47091,47091,2,0,,,2,0,,,,,0,0,2,12,14,0
2020-04-06,47067,47067,0,0,,,0,0,,,,,0,0,0,12,12,0
2020-04-06,47053,47053,12,1,,,12,1,,,,,0,0,12,195,207,9
2020-04-06,47055,47055,3,0,,,3,0,,,,,0,0,3,85,88,7
2020-04-06,47057,47057,3,0,,,3,0,,,,,0,0,3,48,51,0
2020-04-06,47059,47059,17,0,,,16,0,,,,,1,0,17,92,109,4
2020-04-06,47069,47069,6,0,,,6,0,,,,,0,0,6,91,97,2
2020-04-06,47063,47063,4,0,,,4,0,,,,,0,0,4,128,132,14
2020-04-06,47065,47065,83,9,,,74,9,,,,,9,5,83,888,971,54
2020-04-06,47061,47061,15,3,,,15,3,,,,,0,0,15,52,67,4
2020-04-06,47051,47051,14,2,,,13,2,,,,,1,0,14,125,139,12
2020-04-07,47137,47137,0,0,,,0,0,,,,,0,0,0,18,18,2
2020-04-07,47125,47125,65,11,,,63,10,,,,,2,1,65,850,915,127
2020-04-07,47135,47135,3,0,,,3,0,,,,,0,0,3,32,35,2
2020-04-07,,47PEN,68,-1,,,67,0,,,,,1,-1,68,8041,8109,689
2020-04-07,47133,47133,4,0,,,4,0,,,,,0,0,4,148,152,25
2020-04-07,,47OOS,281,-9,,,279,-11,,,,,2,2,281,8984,9265,1113
2020-04-07,47131,47131,3,1,,,2,1,,,,,1,0,3,89,92,9
2020-04-07,47129,47129,5,0,,,5,0,,,,,0,0,5,55,60,8
2020-04-07,47127,47127,0,0,,,0,0,,,,,0,0,0,24,24,6
2020-04-07,47119,47119,26,2,,,26,2,,,,,0,0,26,524,550,31
2020-04-07,47109,47109,5,1,,,5,1,,,,,0,0,5,90,95,8
2020-04-07,47107,47107,3,0,,,3,0,,,,,0,0,3,254,257,38
2020-04-07,47139,47139,3,0,,,3,0,,,,,0,0,3,31,34,4
2020-04-07,47117,47117,9,0,,,9,0,,,,,0,0,9,149,158,6
2020-04-07,47115,47115,21,1,,,20,1,,,,,1,0,21,80,101,14
2020-04-07,47113,47113,43,21,,,43,21,,,,,0,0,43,450,493,158
2020-04-07,47111,47111,12,1,,,11,1,,,,,1,0,12,178,190,10
2020-04-07,47105,47105,15,2,,,15,2,,,,,0,0,15,176,191,20
2020-04-07,47103,47103,6,1,,,6,1,,,,,0,0,6,67,73,4
2020-04-07,47101,47101,2,0,,,2,0,,,,,0,0,2,23,25,2
2020-04-07,47123,47123,6,0,,,6,0,,,,,0,0,6,156,162,18
2020-04-07,47141,47141,57,2,,,57,2,,,,,0,0,57,482,539,54
2020-04-07,47149,47149,178,17,,,175,17,,,,,3,0,178,1602,1780,234
2020-04-07,47145,47145,5,0,,,5,0,,,,,0,0,5,206,211,19
2020-04-07,47189,47189,113,16,,,113,16,,,,,0,0,113,1092,1205,112
2020-04-07,47187,47187,278,18,,,275,17,,,,,3,1,278,2023,2301,192
2020-04-07,47185,47185,2,0,,,2,0,,,,,0,0,2,160,162,32
2020-04-07,47183,47183,5,0,,,5,0,,,,,0,0,5,113,118,16
2020-04-07,47181,47181,2,0,,,2,0,,,,,0,0,2,52,54,7
2020-04-07,47179,47179,27,3,,,27,3,,,,,0,0,27,361,388,44
2020-04-07,47177,47177,2,1,,,2,1,,,,,0,0,2,157,159,24
2020-04-07,47175,47175,0,0,,,0,0,,,,,0,0,0,28,28,3
2020-04-07,47173,47173,1,0,,,1,0,,,,,0,0,1,39,40,5
2020-04-07,47171,47171,1,0,,,1,0,,,,,0,0,1,39,40,8
2020-04-07,47169,47169,14,3,,,13,3,,,,,1,0,14,49,63,8
2020-04-07,47167,47167,38,2,,,38,2,,,,,0,0,38,293,331,20
2020-04-07,47165,47165,361,26,,,346,26,,,,,15,0,361,1358,1719,163
2020-04-07,47099,47099,6,2,,,6,2,,,,,0,0,6,197,203,35
2020-04-07,47161,47161,2,0,,,2,0,,,,,0,0,2,77,79,11
2020-04-07,47159,47159,3,0,,,3,0,,,,,0,0,3,137,140,12
2020-04-07,47157,47157,835,69,,,820,67,,,,,15,2,835,3589,4424,262
2020-04-07,47155,47155,18,2,,,18,2,,,,,0,0,18,366,384,56
2020-04-07,47153,47153,1,-1,,,1,-1,,,,,0,0,1,48,49,14
2020-04-07,47151,47151,4,1,,,4,1,,,,,0,0,4,80,84,15
2020-04-07,47147,47147,65,5,,,65,5,,,,,0,0,65,510,575,60
2020-04-07,47143,47143,0,0,,,0,0,,,,,0,0,0,147,147,19
2020-04-07,47163,47163,26,1,,,25,1,,,,,1,0,26,256,282,46
2020-04-07,47121,47121,2,0,,,2,0,,,,,0,0,2,58,60,3
2020-04-07,47093,47093,143,24,,,140,24,,,,,3,0,143,1530,1673,377
2020-04-07,47039,47039,0,0,,,0,0,,,,,0,0,0,57,57,7
2020-04-07,47037,47037,888,69,,,879,67,,,,,9,2,888,6359,7247,449
2020-04-07,47035,47035,32,6,,,32,6,,,,,0,0,32,525,557,83
2020-04-07,47033,47033,0,0,,,0,0,,,,,0,0,0,52,52,13
2020-04-07,47031,47031,7,0,,,7,0,,,,,0,0,7,223,230,13
2020-04-07,47029,47029,2,1,,,2,1,,,,,0,0,2,76,78,8
2020-04-07,47027,47027,1,0,,,1,0,,,,,0,0,1,78,79,3
2020-04-07,47025,47025,2,0,,,2,0,,,,,0,0,2,71,73,8
2020-04-07,47023,47023,7,1,,,7,1,,,,,0,0,7,85,92,14
2020-04-07,47021,47021,13,0,,,13,0,,,,,0,0,13,331,344,49
2020-04-07,47019,47019,3,0,,,3,0,,,,,0,0,3,95,98,16
2020-04-07,47017,47017,8,0,,,8,0,,,,,0,0,8,141,149,14
2020-04-07,47015,47015,7,0,,,7,0,,,,,0,0,7,82,89,3
2020-04-07,47013,47013,6,1,,,6,1,,,,,0,0,6,101,107,14
2020-04-07,47011,47011,25,2,,,25,2,,,,,0,0,25,268,293,44
2020-04-07,47009,47009,41,3,,,39,3,,,,,2,0,41,349,390,58
2020-04-07,47007,47007,3,0,,,3,0,,,,,0,0,3,32,35,8
2020-04-07,47005,47005,4,0,,,4,0,,,,,0,0,4,58,62,4
2020-04-07,47003,47003,10,2,,,10,2,,,,,0,0,10,164,174,13
2020-04-07,47001,47001,11,1,,,11,1,,,,,0,0,11,270,281,40
2020-04-07,47095,47095,0,0,,,0,0,,,,,0,0,0,22,22,2
2020-04-07,47041,47041,7,0,,,7,0,,,,,0,0,7,119,126,12
2020-04-07,47043,47043,27,3,,,27,3,,,,,0,0,27,210,237,20
2020-04-07,47097,47097,5,0,,,5,0,,,,,0,0,5,74,79,10
2020-04-07,47047,47047,21,0,,,21,0,,,,,0,0,21,189,210,12
2020-04-07,47045,47045,10,1,,,10,1,,,,,0,0,10,130,140,15
2020-04-07,47089,47089,10,3,,,10,3,,,,,0,0,10,139,149,23
2020-04-07,47087,47087,3,0,,,3,0,,,,,0,0,3,51,54,4
2020-04-07,47085,47085,4,1,,,4,1,,,,,0,0,4,69,73,9
2020-04-07,47083,47083,2,0,,,2,0,,,,,0,0,2,88,90,3
2020-04-07,47081,47081,2,0,,,2,0,,,,,0,0,2,85,87,2
2020-04-07,47079,47079,6,1,,,6,1,,,,,0,0,6,121,127,19
2020-04-07,47077,47077,2,1,,,2,1,,,,,0,0,2,122,124,19
2020-04-07,47075,47075,6,1,,,6,1,,,,,0,0,6,60,66,9
2020-04-07,47073,47073,16,2,,,15,2,,,,,1,0,16,104,120,29
2020-04-07,47071,47071,2,0,,,2,0,,,,,0,0,2,166,168,14
2020-04-07,47091,47091,2,0,,,2,0,,,,,0,0,2,13,15,1
2020-04-07,47067,47067,0,0,,,0,0,,,,,0,0,0,12,12,0
2020-04-07,47065,47065,95,12,,,86,12,,,,,9,0,95,1025,1120,149
2020-04-07,47063,47063,4,0,,,4,0,,,,,0,0,4,150,154,22
2020-04-07,47061,47061,16,1,,,16,1,,,,,0,0,16,69,85,18
2020-04-07,47059,47059,18,1,,,17,1,,,,,1,0,18,117,135,26
2020-04-07,47057,47057,3,0,,,3,0,,,,,0,0,3,54,57,6
2020-04-07,47055,47055,3,0,,,3,0,,,,,0,0,3,112,115,27
2020-04-07,47053,47053,13,1,,,13,1,,,,,0,0,13,226,239,32
2020-04-07,47051,47051,14,0,,,13,0,,,,,1,0,14,136,150,11
2020-04-07,47049,47049,2,0,,,2,0,,,,,0,0,2,84,86,11
2020-04-07,47069,47069,6,0,,,6,0,,,,,0,0,6,104,110,13
2020-04-08,47125,47125,72,7,,,70,7,,,,,2,0,72,956,1028,113
2020-04-08,47127,47127,0,0,,,0,0,,,,,0,0,0,25,25,1
2020-04-08,47129,47129,5,0,,,5,0,,,,,0,0,5,57,62,2
2020-04-08,47135,47135,3,0,,,3,0,,,,,0,0,3,32,35,0
2020-04-08,,47OOS,282,1,,,282,3,,,,,0,-2,282,9754,10036,771
2020-04-08,47133,47133,5,1,,,5,1,,,,,0,0,5,184,189,37
2020-04-08,,47PEN,31,-37,,,31,-36,,,,,0,-1,31,8244,8275,166
2020-04-08,47137,47137,0,0,,,0,0,,,,,0,0,0,22,22,4
2020-04-08,47131,47131,4,1,,,3,1,,,,,1,0,4,97,101,9
2020-04-08,47123,47123,6,0,,,6,0,,,,,0,0,6,162,168,6
2020-04-08,47117,47117,9,0,,,9,0,,,,,0,0,9,155,164,6
2020-04-08,47109,47109,7,2,,,7,2,,,,,0,0,7,92,99,4
2020-04-08,47107,47107,3,0,,,3,0,,,,,0,0,3,261,264,7
2020-04-08,47119,47119,29,3,,,29,3,,,,,0,0,29,549,578,28
2020-04-08,47115,47115,21,0,,,20,0,,,,,1,0,21,81,102,1
2020-04-08,47113,47113,43,0,,,43,0,,,,,0,0,43,484,527,34
2020-04-08,47111,47111,16,4,,,15,4,,,,,1,0,16,195,211,21
2020-04-08,47105,47105,15,0,,,15,0,,,,,0,0,15,188,203,12
2020-04-08,47103,47103,7,1,,,7,1,,,,,0,0,7,73,80,7
2020-04-08,47139,47139,3,0,,,3,0,,,,,0,0,3,31,34,0
2020-04-08,47101,47101,2,0,,,2,0,,,,,0,0,2,26,28,3
2020-04-08,47121,47121,3,1,,,3,1,,,,,0,0,3,62,65,5
2020-04-08,47141,47141,81,24,,,81,24,,,,,0,0,81,576,657,118
2020-04-08,47165,47165,376,15,,,358,12,,,,,18,3,376,1413,1789,70
2020-04-08,47145,47145,5,0,,,5,0,,,,,0,0,5,222,227,16
2020-04-08,47099,47099,10,4,,,10,4,,,,,0,0,10,227,237,34
2020-04-08,47187,47187,287,9,,,284,9,,,,,3,0,287,2134,2421,120
2020-04-08,47185,47185,2,0,,,2,0,,,,,0,0,2,160,162,0
2020-04-08,47183,47183,5,0,,,5,0,,,,,0,0,5,121,126,8
2020-04-08,47181,47181,2,0,,,2,0,,,,,0,0,2,59,61,7
2020-04-08,47179,47179,30,3,,,30,3,,,,,0,0,30,424,454,66
2020-04-08,47177,47177,2,0,,,2,0,,,,,0,0,2,159,161,2
2020-04-08,47175,47175,0,0,,,0,0,,,,,0,0,0,32,32,4
2020-04-08,47173,47173,2,1,,,2,1,,,,,0,0,2,43,45,5
2020-04-08,47171,47171,1,0,,,1,0,,,,,0,0,1,41,42,2
2020-04-08,47169,47169,14,0,,,13,0,,,,,1,0,14,61,75,12
2020-04-08,47167,47167,38,0,,,38,0,,,,,0,0,38,329,367,36
2020-04-08,47163,47163,27,1,,,26,1,,,,,1,0,27,299,326,44
2020-04-08,47161,47161,2,0,,,2,0,,,,,0,0,2,82,84,5
2020-04-08,47159,47159,3,0,,,3,0,,,,,0,0,3,147,150,10
2020-04-08,47157,47157,912,77,,,895,75,,,,,17,2,912,4116,5028,604
2020-04-08,47155,47155,19,1,,,19,1,,,,,0,0,19,409,428,44
2020-04-08,47153,47153,1,0,,,1,0,,,,,0,0,1,50,51,2
2020-04-08,47151,47151,5,1,,,5,1,,,,,0,0,5,84,89,5
2020-04-08,47149,47149,193,15,,,190,15,,,,,3,0,193,1706,1899,119
2020-04-08,47147,47147,67,2,,,67,2,,,,,0,0,67,551,618,43
2020-04-08,47143,47143,0,0,,,0,0,,,,,0,0,0,151,151,4
2020-04-08,47189,47189,117,4,,,117,4,,,,,0,0,117,1168,1285,80
2020-04-08,47097,47097,6,1,,,6,1,,,,,0,0,6,83,89,10
2020-04-08,47093,47093,148,5,,,145,5,,,,,3,0,148,1698,1846,173
2020-04-08,47041,47041,7,0,,,7,0,,,,,0,0,7,153,160,34
2020-04-08,47039,47039,1,1,,,1,1,,,,,0,0,1,59,60,3
2020-04-08,47037,47037,946,58,,,933,54,,,,,13,4,946,6588,7534,287
2020-04-08,47035,47035,33,1,,,33,1,,,,,0,0,33,560,593,36
2020-04-08,47033,47033,0,0,,,0,0,,,,,0,0,0,53,53,1
2020-04-08,47031,47031,7,0,,,7,0,,,,,0,0,7,226,233,3
2020-04-08,47029,47029,2,0,,,2,0,,,,,0,0,2,80,82,4
2020-04-08,47027,47027,2,1,,,2,1,,,,,0,0,2,92,94,15
2020-04-08,47025,47025,2,0,,,2,0,,,,,0,0,2,79,81,8
2020-04-08,47023,47023,6,-1,,,6,-1,,,,,0,0,6,90,96,4
2020-04-08,47021,47021,13,0,,,13,0,,,,,0,0,13,355,368,24
2020-04-08,47019,47019,3,0,,,3,0,,,,,0,0,3,110,113,15
2020-04-08,47017,47017,8,0,,,8,0,,,,,0,0,8,154,162,13
2020-04-08,47015,47015,7,0,,,7,0,,,,,0,0,7,91,98,9
2020-04-08,47013,47013,6,0,,,6,0,,,,,0,0,6,104,110,3
2020-04-08,47011,47011,28,3,,,28,3,,,,,0,0,28,277,305,12
2020-04-08,47009,47009,42,1,,,40,1,,,,,2,0,42,383,425,35
2020-04-08,47007,47007,3,0,,,3,0,,,,,0,0,3,34,37,2
2020-04-08,47005,47005,4,0,,,4,0,,,,,0,0,4,65,69,7
2020-04-08,47003,47003,12,2,,,12,2,,,,,0,0,12,178,190,16
2020-04-08,47001,47001,11,0,,,10,-1,,,,,1,1,11,290,301,20
2020-04-08,47043,47043,26,-1,,,26,-1,,,,,0,0,26,235,261,24
2020-04-08,47045,47045,11,1,,,11,1,,,,,0,0,11,153,164,24
2020-04-08,47095,47095,0,0,,,0,0,,,,,0,0,0,22,22,0
2020-04-08,47049,47049,2,0,,,2,0,,,,,0,0,2,95,97,11
2020-04-08,47047,47047,22,1,,,22,1,,,,,0,0,22,216,238,28
2020-04-08,47091,47091,2,0,,,2,0,,,,,0,0,2,17,19,4
2020-04-08,47089,47089,12,2,,,12,2,,,,,0,0,12,148,160,11
2020-04-08,47087,47087,4,1,,,4,1,,,,,0,0,4,78,82,28
2020-04-08,47085,47085,4,0,,,4,0,,,,,0,0,4,73,77,4
2020-04-08,47083,47083,2,0,,,2,0,,,,,0,0,2,89,91,1
2020-04-08,47079,47079,6,0,,,6,0,,,,,0,0,6,134,140,13
2020-04-08,47077,47077,2,0,,,2,0,,,,,0,0,2,131,133,9
2020-04-08,47075,47075,7,1,,,7,1,,,,,0,0,7,68,75,9
2020-04-08,47073,47073,18,2,,,17,2,,,,,1,0,18,127,145,25
2020-04-08,47081,47081,2,0,,,2,0,,,,,0,0,2,93,95,8
2020-04-08,47069,47069,6,0,,,6,0,,,,,0,0,6,107,113,3
2020-04-08,47067,47067,0,0,,,0,0,,,,,0,0,0,14,14,2
2020-04-08,47065,47065,94,-1,,,85,-1,,,,,9,0,94,1053,1147,27
2020-04-08,47063,47063,4,0,,,4,0,,,,,0,0,4,171,175,21
2020-04-08,47051,47051,17,3,,,16,3,,,,,1,0,17,139,156,6
2020-04-08,47061,47061,16,0,,,16,0,,,,,0,0,16,69,85,0
2020-04-08,47059,47059,20,2,,,19,2,,,,,1,0,20,124,144,9
2020-04-08,47057,47057,3,0,,,3,0,,,,,0,0,3,60,63,6
2020-04-08,47055,47055,3,0,,,3,0,,,,,0,0,3,117,120,5
2020-04-08,47053,47053,13,0,,,13,0,,,,,0,0,13,243,256,17
2020-04-08,47071,47071,2,0,,,2,0,,,,,0,0,2,184,186,18
2020-04-09,47129,47129,5,0,,,5,0,,,,,0,0,5,64,69,7
2020-04-09,47131,47131,4,0,,,3,0,,,,,1,0,4,101,105,4
2020-04-09,,47OOS,275,-7,,,274,-8,,,,,1,1,275,10506,10781,745
2020-04-09,47139,47139,3,0,,,3,0,,,,,0,0,3,34,37,3
2020-04-09,,47PEN,38,7,,,38,7,,,,,0,0,38,8394,8432,157
2020-04-09,47135,47135,3,0,,,3,0,,,,,0,0,3,33,36,1
2020-04-09,47137,47137,0,0,,,0,0,,,,,0,0,0,22,22,0
2020-04-09,47127,47127,0,0,,,0,0,,,,,0,0,0,28,28,3
2020-04-09,47133,47133,5,0,,,5,0,,,,,0,0,5,200,205,16
2020-04-09,47125,47125,79,7,,,77,7,,,,,2,0,79,1025,1104,76
2020-04-09,47103,47103,7,0,,,7,0,,,,,0,0,7,80,87,7
2020-04-09,47121,47121,3,0,,,3,0,,,,,0,0,3,62,65,0
2020-04-09,47109,47109,9,2,,,9,2,,,,,0,0,9,96,105,6
2020-04-09,47107,47107,3,0,,,3,0,,,,,0,0,3,268,271,7
2020-04-09,47119,47119,31,2,,,31,2,,,,,0,0,31,560,591,13
2020-04-09,47117,47117,9,0,,,8,-1,,,,,1,1,9,163,172,8
2020-04-09,47115,47115,22,1,,,21,1,,,,,1,0,22,86,108,6
2020-04-09,47113,47113,47,4,,,47,4,,,,,0,0,47,506,553,26
2020-04-09,47111,47111,18,2,,,17,2,,,,,1,0,18,258,276,65
2020-04-09,47105,47105,15,0,,,15,0,,,,,0,0,15,200,215,12
2020-04-09,47141,47141,82,1,,,82,1,,,,,0,0,82,595,677,20
2020-04-09,47123,47123,7,1,,,7,1,,,,,0,0,7,172,179,11
2020-04-09,47143,47143,0,0,,,0,0,,,,,0,0,0,151,151,0
2020-04-09,47165,47165,389,13,,,369,11,,,,,20,2,389,1484,1873,84
2020-04-09,47147,47147,70,3,,,70,3,,,,,0,0,70,591,661,43
2020-04-09,47101,47101,2,0,,,2,0,,,,,0,0,2,26,28,0
2020-04-09,47189,47189,123,6,,,122,5,,,,,1,1,123,1226,1349,64
2020-04-09,47187,47187,288,1,,,285,1,,,,,3,0,288,2210,2498,77
2020-04-09,47185,47185,3,1,,,3,1,,,,,0,0,3,161,164,2
2020-04-09,47183,47183,5,0,,,5,0,,,,,0,0,5,122,127,1
2020-04-09,47181,47181,2,0,,,2,0,,,,,0,0,2,60,62,1
2020-04-09,47179,47179,32,2,,,32,2,,,,,0,0,32,432,464,10
2020-04-09,47177,47177,3,1,,,3,1,,,,,0,0,3,186,189,28
2020-04-09,47175,47175,0,0,,,0,0,,,,,0,0,0,32,32,0
2020-04-09,47173,47173,1,-1,,,1,-1,,,,,0,0,1,45,46,1
2020-04-09,47171,47171,2,1,,,2,1,,,,,0,0,2,42,44,2
2020-04-09,47169,47169,14,0,,,13,0,,,,,1,0,14,65,79,4
2020-04-09,47167,47167,39,1,,,39,1,,,,,0,0,39,370,409,42
2020-04-09,47163,47163,34,7,,,33,7,,,,,1,0,34,307,341,15
2020-04-09,47161,47161,2,0,,,2,0,,,,,0,0,2,83,85,1
2020-04-09,47159,47159,5,2,,,5,2,,,,,0,0,5,155,160,10
2020-04-09,47157,47157,1006,94,,,986,91,,,,,20,3,1006,4727,5733,705
2020-04-09,47155,47155,21,2,,,21,2,,,,,0,0,21,422,443,15
2020-04-09,47153,47153,1,0,,,1,0,,,,,0,0,1,51,52,1
2020-04-09,47151,47151,5,0,,,5,0,,,,,0,0,5,86,91,2
2020-04-09,47149,47149,203,10,,,197,7,,,,,6,3,203,1758,1961,62
2020-04-09,47145,47145,5,0,,,5,0,,,,,0,0,5,229,234,7
2020-04-09,47099,47099,11,1,,,11,1,,,,,0,0,11,231,242,5
2020-04-09,47097,47097,7,1,,,7,1,,,,,0,0,7,96,103,14
2020-04-09,47095,47095,0,0,,,0,0,,,,,0,0,0,23,23,1
2020-04-09,47043,47043,28,2,,,28,2,,,,,0,0,28,252,280,19
