date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-05-21,0,2490,3079,589,80.90,19.10
2021-05-21,3,1654,1853,199,89.30,10.70
2021-05-21,1,289,317,28,91.20,8.80
2021-05-21,2,77,258,181,29.80,70.20
