date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-06-30,0,2080,2482,260,83.80,16.20
2022-06-30,3,1602,1835,135,87.30,12.70
2022-06-30,1,261,317,29,82.30,17.70
2022-06-30,2,123,425,302,28.90,71.10
