date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-12-01,0,2198,2524,155,87.10,12.90
2022-12-01,3,1684,1874,54,89.90,10.10
2022-12-01,1,285,317,16,89.90,10.10
2022-12-01,2,132,408,276,32.40,67.60
