date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-05-13,0,2386,3078,692,77.50,22.50
2021-05-13,3,1620,1853,233,87.40,12.60
2021-05-13,1,264,317,53,83.30,16.70
2021-05-13,2,72,258,186,27.90,72.10
