date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-11-16,0,2306,3068,616,74.70,25.30
2021-11-16,3,1532,1850,170,82.80,17.20
2021-11-16,1,268,317,34,84.50,15.50
2021-11-16,2,46,145,99,31.70,68.30
