date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-05-25,0,2013,2476,318,81.30,18.70
2022-05-25,3,1572,1830,149,85.90,14.10
2022-05-25,1,257,317,40,81.10,18.90
2022-05-25,2,109,431,322,25.30,74.70
