date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-19,0,2462,3046,485,80.80,19.20
2021-10-19,3,1630,1831,123,89.00,11.00
2021-10-19,1,283,317,26,89.30,10.70
2021-10-19,2,61,141,80,43.30,56.70
