date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-01-14,0,2564,3087,401,83.10,16.90
2022-01-14,3,1682,1856,71,90.60,9.40
2022-01-14,1,300,317,10,94.60,5.40
2022-01-14,2,180,434,254,41.50,58.50
