date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-12-04,,2533,3049,516,83.10,16.90
2020-12-04,,1734,1861,127,93.20,6.80
2020-12-04,1,276,284,8,97.20,2.80
2020-12-04,2,96,245,149,39.20,60.80%
