date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-07,0,2520,3048,420,82.70,17.30
2021-10-07,3,1687,1832,92,92.10,7.90
2021-10-07,1,301,318,9,94.70,5.30
2021-10-07,2,225,453,228,49.70,50.30
