date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-01,0,2500,3087,447,81.00,19.00
2021-12-01,3,1645,1856,117,88.60,11.40
2021-12-01,1,287,317,21,90.50,9.50
2021-12-01,2,135,440,305,30.70,69.30
