date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-08,0,2506,3058,533,81.90,18.10
2021-09-08,3,1614,1828,159,88.30,11.70
2021-09-08,1,297,317,16,93.70,6.30
2021-09-08,2,224,366,142,61.20,38.80
