date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2023-02-07,0,2085,2526,277,82.50,17.50
2023-02-07,3,1641,1874,121,87.60,12.40
2023-02-07,1,261,317,29,82.30,17.70
2023-02-07,2,112,418,306,26.80,73.20
