date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-25,0,2374,3050,558,77.80,22.20
2021-10-25,3,1593,1835,181,86.80,13.20
2021-10-25,1,274,317,30,84.40,13.60
2021-10-25,2,62,168,106,36.90,63.10
