date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2023-01-04,0,2039,2525,249,80.80,19.20
2023-01-04,3,1592,1874,76,85.00,15.00
2023-01-04,1,275,317,29,86.80,13.20
2023-01-04,2,51,150,99,34.00,66.00
