date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-01-23,0,2541,3073,442,82.70,17.30
2022-01-23,3,1647,1856,120,88.70,11.30
2022-01-23,1,287,317,19,90.50,9.50
2022-01-23,2,177,436,259,40.60,59.40
