date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-12-20,,2561,3048,487,84.00,16.00
2020-12-20,3,1744,1860,133,93.70,6.30
2020-12-20,1,259,284,25,91.20,8.80
2020-12-20,2,97,250,153,38.80,61.20
