date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-08-23,0,2495,3076,350,81.10,18.90
2021-08-23,3,1478,1862,105,79.40,20.60
2021-08-23,1,308,317,7,97.20,2.80
2021-08-23,2,198,398,200,49.70,50.30
