date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-10-31,0,2081,2524,169,82.40,17.60
2022-10-31,3,1592,1874,59,85.00,15.00
2022-10-31,1,270,317,16,85.20,14.80
2022-10-31,2,100,421,321,23.80,76.20
