date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-24,0,2476,3046,437,81.30,18.70
2021-10-24,3,1630,1831,98,89.00,11.00
2021-10-24,1,287,317,19,90.50,9.50
2021-10-24,2,157,420,263,37.40,62.20
