date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-04-07,0,2286,2874,425,79.50,20.50
2022-04-07,3,1535,1830,186,83.90,16.10
2022-04-07,1,275,317,23,86.80,13.20
2022-04-07,2,106,425,319,24.90,75.10
