date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-16,0,2585,3040,336,85.00,15.00
2021-09-16,3,1665,1822,74,91.40,8.60
2021-09-16,1,299,317,11,94.30,5.70
2021-09-16,2,253,423,170,59.30,40.20
