date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-28,0,2485,3047,427,81.60,18.40
2021-09-28,3,1607,1832,129,87.70,12.30
2021-09-28,1,298,318,14,93.70,6.30
2021-09-28,2,233,412,179,56.60,43.40
