date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-11,0,2636,3041,345,86.70,13.30
2021-09-11,3,1695,1829,85,92.70,7.30
2021-09-11,1,306,317,7,96.50,3.50
2021-09-11,2,231,398,167,58.00,42.00
