date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2023-03-02,0,2101,2526,230,83.20,16.80
2023-03-02,3,1646,1874,80,87.80,12.20
2023-03-02,1,263,317,25,83.00,17.00
2023-03-02,2,98,394,296,24.90,75.10
