date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-07-10,0,2352,3081,605,76.30,23.70
2021-07-10,3,1549,1860,193,83.30,16.70
2021-07-10,1,270,317,42,85.20,14.80
2021-07-10,2,124,419,295,29.60,70.40
