date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2023-01-12,0,2232,2525,184,88.40,11.60
2023-01-12,3,1721,1874,52,91.80,8.20
2023-01-12,1,272,317,22,85.80,14.20
2023-01-12,2,115,405,290,28.40,71.60
