date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-04-28,0,2116,2483,235,85.20,14.80
2022-04-28,3,1614,1837,123,87.90,12.10
2022-04-28,1,272,317,31,85.80,14.20
2022-04-28,2,117,432,315,27.10,72.90
