date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-05-22,0,2062,2476,305,83.30,16.70
2022-05-22,3,1582,1830,160,86.40,13.60
2022-05-22,1,271,317,31,85.50,14.50
2022-05-22,2,103,422,319,24.40,75.60
