date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-01-28,0,2442,3063,621,79.70,20.30
2021-01-28,3,1708,1868,160,91.40,8.60
2021-01-28,1,254,284,30,89.40,10.60
2021-01-28,2,121,256,135,47.30,52.70
