date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-10,0,2609,3077,423,84.80,15.20
2021-12-10,3,1742,1860,101,93.70,6.30
2021-12-10,1,281,317,30,88.60,11.40
2021-12-10,2,50,206,156,24.30,75.70
