date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-03-28,0,2449,3102,653,78.90,21.10
2021-03-28,3,1686,1868,182,90.30,9.70
2021-03-28,1,289,317,28,91.20,8.80
2021-03-28,2,85,259,174,32.80,67.20
