date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-23,0,2529,3050,457,82.90,17.10
2021-09-23,3,1597,1832,141,87.20,12.80
2021-09-23,1,287,317,28,90.50,9.50
2021-09-23,2,264,449,185,58.80,41.20
