date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2023-02-17,0,2158,2525,208,85.50,14.50
2023-02-17,3,1679,1874,81,89.60,10.40
2023-02-17,1,262,317,30,82.60,17.40
2023-02-17,2,105,392,287,26.80,73.20
