date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-30,0,2595,3095,431,83.80,16.20
2021-12-30,3,1660,1859,119,89.30,10.70
2021-12-30,1,286,317,22,90.20,9.80
2021-12-30,2,150,440,290,34.10,65.90
