date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-20,0,2438,3050,504,79.90,20.10
2021-09-20,3,1591,1832,141,86.80,13.20
2021-09-20,1,292,317,21,92.10,7.90
2021-09-20,2,74,125,51,59.20,40.80
