date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-06,0,2538,3048,411,83.30,16.70
2021-10-06,3,1652,1832,113,90.20,9.80
2021-10-06,1,301,318,9,94.70,5.30
2021-10-06,2,241,453,212,53.20,46.80
