date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-09-19,0,2539,3039,433,83.50,16.50
2021-09-19,3,1633,1821,126,89.70,10.30
2021-09-19,1,304,317,8,95.90,4.10
2021-09-19,2,285,451,166,63.20,36.80
