date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-27,0,2594,3077,427,84.30,15.70
2021-10-27,3,1690,1860,97,90.90,9.10
2021-10-27,1,294,317,11,92.70,7.30
2021-10-27,2,168,447,279,37.60,62.40
