date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-05,0,2539,3061,410,82.90,17.10
2021-10-05,3,1651,1831,101,90.20,9.80
2021-10-05,1,303,318,9,95.30,4.70
2021-10-05,2,246,457,211,53.80,46.20
