date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-03-17,0,2389,2893,376,82.60,17.40
2022-03-17,3,1597,1830,136,87.30,12.70
2022-03-17,1,272,317,33,85.80,14.20
2022-03-17,2,119,437,318,27.20,72.80
