date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-09-19,0,2220,3062,842,72.50,27.50
2020-09-19,1,232,278,46,83.50,16.50
2020-09-19,2,109,243,134,44.90,55.10
