date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2023-03-01,0,2102,2525,297,83.20,16.80
2023-03-01,3,1656,1874,121,88.40,11.60
2023-03-01,1,261,317,39,82.30,17.70
2023-03-01,2,107,387,280,27.60,72.40
