date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-11-27,0,2445,3171,726,77.10,22.90
2020-11-27,1,244,278,34,87.80,12.20
2020-11-27,2,109,279,170,39.10,60.90
