date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-06-28,0,2560,3086,461,83.00,17.00
2021-06-28,3,1699,1860,106,91.30,8.70
2021-06-28,1,290,317,25,91.50,8.50
2021-06-28,2,135,417,282,32.40,67.60
