date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-10-18,0,2084,2524,210,82.60,17.40
2022-10-18,3,1606,1874,81,85.70,14.30
2022-10-18,1,259,317,30,81.70,18.30
2022-10-18,2,44,173,129,25.40,74.60
