date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-11-03,0,2478,3077,499,80.50,19.50
2021-11-03,3,1627,1860,170,87.50,12.50
2021-11-03,1,282,317,29,89.00,11.00
2021-11-03,2,157,447,290,35.10,64.90
