date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-11-10,0,2488,3077,448,80.90,19.10
2021-11-10,3,1638,1860,124,88.10,11.90
2021-11-10,1,284,317,29,89.60,10.40
2021-11-10,2,150,448,298,33.50,66.50
