date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-19,0,2547,3077,426,82.80,17.20
2021-12-19,3,1680,1860,106,90.30,9.70
2021-12-19,1,293,317,16,92.40,7.60
2021-12-19,2,138,440,302,31.40,68.60
