date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-08-25,0,2702,3076,422,87.80,12.20
2021-08-25,3,1695,1862,114,91.00,9.00
2021-08-25,1,316,317,5,99.70,0.30
2021-08-25,2,227,424,197,53.50,46.50
