date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-04-25,0,2325,2893,361,80.40,19.60
2022-04-25,3,1577,1830,88,86.20,13.80
2022-04-25,1,263,317,36,83.00,17.00
2022-04-25,2,109,432,323,25.20,74.80
