date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-10-13,0,2499,3061,428,81.60,18.40
2021-10-13,3,1614,1831,123,88.10,11.90
2021-10-13,1,296,318,8,93.10,6.90
2021-10-13,2,219,513,294,42.70,57.30
