date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2020-11-13,0,2251,3053,802,73.70,26.30
2020-11-13,1,220,278,58,79.10,20.90
2020-11-13,2,96,245,149,39.20,60.80
