date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-12-04,0,2588,3073,421,84.20,15.80
2021-12-04,3,1701,1856,87,91.60,8.40
2021-12-04,1,290,317,20,91.50,8.50
2021-12-04,2,134,414,280,32.40,67.60
