date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-04-14,0,2252,2874,450,78.40,21.60
2022-04-14,3,1519,1830,174,83.00,17.00
2022-04-14,1,256,317,52,80.80,19.20
2022-04-14,2,116,414,298,28.00,72.00
