date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-03-02,0,2391,3095,704,77.30,22.70
2021-03-02,3,1698,1869,171,90.90,9.10
2021-03-02,1,280,317,37,88.30,11.70
2021-03-02,2,89,259,170,34.40,65.60
