date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-01-11,0,2411,3048,637,79.10,20.90
2021-01-11,3,1691,1860,169,90.90,9.10
2021-01-11,1,268,284,16,94.40,5.60
2021-01-11,2,124,255,131,48.60,51.40
