date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2021-11-25,0,2523,3087,476,81.70,18.30
2021-11-25,3,1652,1856,119,89.00,11.00
2021-11-25,1,290,317,19,91.50,8.50
2021-11-25,2,144,439,295,32.80,67.20
