date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-12-31,0,2039,2525,249,80.80,19.20
2022-12-31,3,1592,1874,76,85.00,15.00
2022-12-31,1,275,317,29,86.80,13.20
2022-12-31,2,51,150,99,34.00,66.00
