date_stamp,resource_type,cnt_used,cnt_capacity,cnt_available,pct_used,pct_available
2022-06-02,0,1893,2476,393,76.50,23.50
2022-06-02,3,1476,1830,209,80.70,19.30
2022-06-02,1,254,317,37,80.10,19.90
2022-06-02,2,94,403,309,23.30,76.70
